"","exchange","symbol","price","size","primary exchange"
"77194","D1","OBCI",2.7001,1000,"Q"
"77197","Q","OBCI",2.7,1000,"Q"
"77201","B","OC",42.1070589313725,15254,"N"
"77206","D1","OC",42.1390663390411,54222,"N"
"77209","D2","OC",42.062,8383,"N"
"77212","J","OC",42.115211,7953,"N"
"77215","K","OC",42.1568965172414,2995,"N"
"77218","N","OC",42.1035365487805,45946,"N"
"77221","P","OC",42.1450923518519,11795,"N"
"77224","Q","OC",42.132325627907,10802,"N"
"77227","W","OC",42.1451609354839,6700,"N"
"77230","X","OC",42.161,1000,"N"
"77233","Y","OC",42.109358974359,4259,"N"
"77236","Z","OC",42.1189091272727,13809,"N"
"77239","B","OCFC",14.04,100,"Q"
"77240","D1","OCFC",14.04498,1555,"Q"
"77242","D2","OCFC",14.0536363636364,1100,"Q"
"77244","K","OCFC",14.065,200,"Q"
"77247","Q","OCFC",14.0533333333333,900,"Q"
"77251","Z","OCFC",14.04,100,"Q"
"77253","B","OCLR",1.22285714285714,1571,"Q"
"77255","D1","OCLR",1.22463333333333,3400,"Q"
"77257","D2","OCLR",1.22628571428571,6500,"Q"
"77259","J","OCLR",1.22,800,"Q"
"77262","K","OCLR",1.22,300,"Q"
"77264","P","OCLR",1.22125,1100,"Q"
"77266","Q","OCLR",1.22142857142857,2300,"Q"
"77269","Y","OCLR",1.22,1000,"Q"
"77271","Z","OCLR",1.22,1620,"Q"
"77275","D1","OCLS",4.896,1500,"Q"
"77278","D2","OCLS",4.88,500,"Q"
"77284","Q","OCLS",4.88,200,"Q"
"77290","B","OCN",36.7951853703704,2700,"N"
"77292","C","OCN",36.84,200,"N"
"77295","D1","OCN",36.8151517757009,13659,"N"
"77298","D2","OCN",36.8188095238095,4500,"N"
"77301","J","OCN",36.8097059411765,3400,"N"
"77304","K","OCN",36.81937525,1000,"N"
"77307","N","OCN",36.8009524190476,16316,"N"
"77310","P","OCN",36.8143004,6385,"N"
"77313","Q","OCN",36.8052946176471,3947,"N"
"77315","W","OCN",36.808001,500,"N"
"77318","Y","OCN",36.801562875,1650,"N"
"77321","Z","OCN",36.8148786829268,5712,"N"
"77324","B","OCR",43.1779247358491,5592,"N"
"77326","C","OCR",43.230001,300,"N"
"77329","D1","OCR",43.1987626593886,40100,"N"
"77332","D2","OCR",43.2383333333333,1100,"N"
"77334","J","OCR",43.1796379275362,7600,"N"
"77337","K","OCR",43.2261368181818,5424,"N"
"77340","N","OCR",43.1959028125,44866,"N"
"77343","P","OCR",43.2112038148148,5979,"N"
"77346","Q","OCR",43.192078025974,9088,"N"
"77348","W","OCR",43.2114284285714,1096,"N"
"77350","X","OCR",43.1714288571429,800,"N"
"77353","Y","OCR",43.1781729807692,5500,"N"
"77356","Z","OCR",43.2090522758621,6500,"N"
"77358","A","OCZ",1.30366666666667,2100,"Q"
"77360","B","OCZ",1.30428571428571,1300,"Q"
"77364","D1","OCZ",1.30566666666667,27925,"Q"
"77367","D2","OCZ",1.30465517241379,27639,"Q"
"77369","J","OCZ",1.305,400,"Q"
"77372","K","OCZ",1.305,14477,"Q"
"77374","P","OCZ",1.31,100,"Q"
"77377","Q","OCZ",1.301,4000,"Q"
"77380","X","OCZ",1.31,1100,"Q"
"77382","Y","OCZ",1.3025,1000,"Q"
"77384","Z","OCZ",1.30388888888889,4400,"Q"
"77386","D1","ODC",26.940001,100,"N"
"77388","K","ODC",26.92,100,"N"
"77394","B","ODFL",37.1677776111111,2766,"Q"
"77398","D1","ODFL",37.1723242926829,11985,"Q"
"77400","D2","ODFL",37.1975,980,"Q"
"77403","J","ODFL",37.1412493125,1600,"Q"
"77405","K","ODFL",37.1522219444444,2205,"Q"
"77408","P","ODFL",37.1533326666667,1400,"Q"
"77411","Q","ODFL",37.1753847948718,9856,"Q"
"77413","W","ODFL",37.1569236153846,1300,"Q"
"77416","Y","ODFL",37.1849995,200,"Q"
"77419","Z","ODFL",37.1838638636364,2400,"Q"
"77422","B","ODP",3.81737903225806,34066,"N"
"77426","D1","ODP",3.8168243902439,63415,"N"
"77429","D2","ODP",3.81,20850,"N"
"77432","J","ODP",3.81774647887324,18923,"N"
"77435","K","ODP",3.818125,9700,"N"
"77438","N","ODP",3.81387096774194,38249,"N"
"77441","P","ODP",3.81673684210526,17400,"N"
"77444","Q","ODP",3.81792857142857,23443,"N"
"77446","W","ODP",3.81333333333333,4716,"N"
"77449","X","ODP",3.81625,1900,"N"
"77452","Y","ODP",3.815,19200,"N"
"77455","Z","ODP",3.81666666666667,25697,"N"
"77458","B","OEF",71.1549985,200,"P"
"77462","D1","OEF",71.2000252857143,6558,"P"
"77464","D2","OEF",71.25,100,"P"
"77467","J","OEF",71.139999,200,"P"
"77470","K","OEF",71.19750225,600,"P"
"77472","P","OEF",71.1774995,700,"P"
"77475","Q","OEF",71.1934779130435,4433,"P"
"77477","X","OEF",71.239998,200,"P"
"77481","Z","OEF",71.2146153076923,2736,"P"
"77484","B","OEH",9.98354838709677,3100,"N"
"77487","D1","OEH",9.98565098039216,6400,"N"
"77490","D2","OEH",9.9863358778626,18104,"N"
"77492","J","OEH",9.982,500,"N"
"77494","K","OEH",9.98833333333333,700,"N"
"77497","N","OEH",9.99,5119,"N"
"77500","P","OEH",9.9875,2580,"N"
"77503","Q","OEH",9.98666666666667,1314,"N"
"77506","W","OEH",9.98,200,"N"
"77508","X","OEH",9.99,200,"N"
"77510","Y","OEH",9.985,400,"N"
"77512","Z","OEH",9.98714285714286,800,"N"
"77516","D1","OESX",2.3199,100,"A"
"77519","J","OESX",2.3,200,"A"
"77522","B","OFC",28.8403844230769,3145,"N"
"77525","D1","OFC",28.8434406133333,8000,"N"
"77528","D2","OFC",28.8451724137931,4376,"N"
"77530","J","OFC",28.8436841578947,4432,"N"
"77532","K","OFC",28.8379999,1168,"N"
"77536","N","OFC",28.8385712857143,9067,"N"
"77538","P","OFC",28.8340736296296,3109,"N"
"77541","Q","OFC",28.839374875,1000,"N"
"77543","W","OFC",28.85,200,"N"
"77545","X","OFC",28.809999,800,"N"
"77547","Y","OFC",28.8457691538462,1300,"N"
"77550","Z","OFC",28.8396152692308,6550,"N"
"77559","D2","OFG",15.2133333333333,966,"N"
"77562","K","OFG",15.2114285714286,700,"N"
"77564","N","OFG",15.2228,3769,"N"
"77566","P","OFG",15.223,1253,"N"
"77568","Q","OFG",15.21,400,"N"
"77571","W","OFG",15.22,100,"N"
"77575","Z","OFG",15.2125,200,"N"
"77578","B","OFIX",32.25041675,1200,"Q"
"77581","D1","OFIX",32.2222855714286,700,"Q"
"77583","D2","OFIX",32.25,300,"Q"
"77585","J","OFIX",32.2650015,200,"Q"
"77588","K","OFIX",32.25624875,800,"Q"
"77591","P","OFIX",32.2425,1400,"Q"
"77594","Q","OFIX",32.2392855714286,1549,"Q"
"77598","Y","OFIX",32.2419998,500,"Q"
"77601","Z","OFIX",32.2499993571429,1400,"Q"
"77604","Q","OFLX",13.09,100,"Q"
"77606","D1","OFS",13.9923666666667,1608,"Q"
"77608","D2","OFS",14,1900,"Q"
"77611","P","OFS",13.94,200,"Q"
"77613","Q","OFS",13.99,200,"Q"
"77617","B","OGE",71.37125,973,"N"
"77620","D1","OGE",71.3763999642857,3308,"N"
"77623","J","OGE",71.37249925,400,"N"
"77625","K","OGE",71.389999,100,"N"
"77628","N","OGE",71.3745452727273,3190,"N"
"77631","P","OGE",71.3693740625,1734,"N"
"77634","Q","OGE",71.3776925384615,1500,"N"
"77638","X","OGE",71.349998,100,"N"
"77640","Y","OGE",71.363998,614,"N"
"77642","Z","OGE",71.3867665294118,2026,"N"
"77645","A","OGEN",3.35,100,"A"
"77648","D2","OGEN",3.39,100,"A"
"77650","K","OGEN",3.4,1400,"A"
"77653","D1","OGXI",10.29,100,"Q"
"77656","D2","OGXI",10.3,600,"Q"
"77658","J","OGXI",10.3,100,"Q"
"77662","P","OGXI",10.3,700,"Q"
"77664","Q","OGXI",10.29,200,"Q"
"77668","Z","OGXI",10.305,100,"Q"
"77670","B","OHI",33.1095371111111,5967,"N"
"77674","D1","OHI",33.1064743902439,12336,"N"
"77678","J","OHI",33.1066662666667,1900,"N"
"77681","K","OHI",33.110001,400,"N"
"77684","N","OHI",33.1111426571429,6869,"N"
"77687","P","OHI",33.1081813636364,1888,"N"
"77690","Q","OHI",33.104061875,1722,"N"
"77692","W","OHI",33.110001,100,"N"
"77695","Y","OHI",33.1107150714286,1567,"N"
"77698","Z","OHI",33.1015377692308,1445,"N"
"77701","B","OI",25.3053820416667,16744,"N"
"77703","C","OI",25.32000025,500,"N"
"77706","D1","OI",25.3398672681992,38267,"N"
"77709","D2","OI",25.312676056338,17829,"N"
"77712","J","OI",25.3204792465753,9113,"N"
"77715","K","OI",25.3291888243243,12618,"N"
"77718","N","OI",25.3234531007194,45748,"N"
"77721","P","OI",25.3210237831325,10785,"N"
"77724","Q","OI",25.3314171023622,17077,"N"
"77727","W","OI",25.3066673333333,400,"N"
"77729","X","OI",25.2908331666667,2300,"N"
"77731","Y","OI",25.321875,5800,"N"
"77734","Z","OI",25.32819976,11928,"N"
"77738","D2","OIA",7.17,400,"N"
"77743","P","OIA",7.17,519,"N"
"77750","B","OIBR",2.60555555555556,4366,"N"
"77754","D1","OIBR",2.60402894736842,8958,"N"
"77757","D2","OIBR",2.60756989247312,70239,"N"
"77760","J","OIBR",2.602,1141,"N"
"77763","K","OIBR",2.60066666666667,2841,"N"
"77766","N","OIBR",2.60719298245614,19400,"N"
"77769","P","OIBR",2.6025,7000,"N"
"77772","Q","OIBR",2.60178571428571,6200,"N"
"77774","W","OIBR",2.61,1741,"N"
"77777","Y","OIBR",2.60666666666667,3820,"N"
"77780","Z","OIBR",2.60568181818182,4600,"N"
"77783","B","OIH",42.0722007,13148,"P"
"77785","C","OIH",42.139999,200,"P"
"77788","D1","OIH",42.1152335175601,216386,"P"
"77791","D2","OIH",42.0778048780488,36400,"P"
"77794","J","OIH",42.0844122205882,21446,"P"
"77797","K","OIH",42.1049105892857,25695,"P"
"77800","P","OIH",42.0704169166667,80613,"P"
"77803","Q","OIH",42.1009597575758,25955,"P"
"77807","X","OIH",42.0738893888889,3100,"P"
"77810","Y","OIH",42.0714589583333,16214,"P"
"77813","Z","OIH",42.1021578526316,38521,"P"
"77816","B","OII",66.5298877977528,10297,"N"
"77819","C","OII",66.510002,100,"N"
"77822","D1","OII",66.530763050193,47170,"N"
"77825","D2","OII",66.5,7766,"N"
"77828","J","OII",66.52875,1638,"N"
"77831","K","OII",66.5185297941177,3400,"N"
"77834","N","OII",66.5475944360902,35683,"N"
"77837","P","OII",66.5240161639344,7490,"N"
"77840","Q","OII",66.5211959782609,4615,"N"
"77843","W","OII",66.5385711428571,916,"N"
"77846","X","OII",66.510002,200,"N"
"77849","Y","OII",66.5484625384615,1400,"N"
"77852","Z","OII",66.5155363928571,3189,"N"
"77855","D2","OIIM",3.1225,1100,"Q"
"77858","P","OIIM",3.14,100,"Q"
"77860","Q","OIIM",3.14,500,"Q"
"77863","B","OIL",21.3166663333333,2900,"P"
"77867","D1","OIL",21.3230853571429,6900,"P"
"77871","J","OIL",21.323,5197,"P"
"77874","K","OIL",21.32,300,"P"
"77878","P","OIL",21.3129538636364,8393,"P"
"77880","Q","OIL",21.32,2006,"P"
"77883","Y","OIL",21.3244444444444,5085,"P"
"77886","Z","OIL",21.32,400,"P"
"77889","D1","OILT",50.6960849230769,1900,"N"
"77891","D2","OILT",50.75,926,"N"
"77894","K","OILT",50.6166673333333,300,"N"
"77896","N","OILT",50.67374975,800,"N"
"77898","P","OILT",50.799999,200,"N"
"77901","Z","OILT",50.8050005,200,"N"
"77905","K","OINK",0.702,200,"Q"
"77909","B","OIS",78.0531819545455,2352,"N"
"77911","C","OIS",78.1549985,200,"N"
"77914","D1","OIS",78.0705067157895,10100,"N"
"77917","D2","OIS",78.0847058823529,1800,"N"
"77920","J","OIS",78.1100003333333,300,"N"
"77923","K","OIS",78.1092599444444,7472,"N"
"77926","N","OIS",78.0397087864078,13548,"N"
"77929","P","OIS",78.0826921538462,3000,"N"
"77932","Q","OIS",78.0856528695652,2580,"N"
"77934","W","OIS",78.113332,300,"N"
"77937","X","OIS",78.150002,100,"N"
"77940","Y","OIS",78.0133335,600,"N"
"77943","Z","OIS",78.0781245,1675,"N"
"77946","B","OKE",51.485468875,4850,"N"
"77948","C","OKE",51.52,100,"N"
"77951","D1","OKE",51.48652975,11965,"N"
"77954","D2","OKE",51.51,1400,"N"
"77956","J","OKE",51.4976668333333,3100,"N"
"77959","K","OKE",51.505833,1559,"N"
"77963","N","OKE",51.4910713392857,16887,"N"
"77966","P","OKE",51.4961106666667,905,"N"
"77969","Q","OKE",51.493026368421,3965,"N"
"77971","W","OKE",51.4833333333333,400,"N"
"77973","X","OKE",51.48,200,"N"
"77975","Y","OKE",51.4770009,1000,"N"
"77978","Z","OKE",51.4913330666667,3265,"N"
"77980","B","OKS",55.6933326666667,302,"N"
"77984","D1","OKS",55.7060771458333,8800,"N"
"77987","D2","OKS",55.69,1029,"N"
"77989","J","OKS",55.73,200,"N"
"77991","K","OKS",55.7055551111111,1200,"N"
"77994","N","OKS",55.706625125,1106,"N"
"77998","Q","OKS",55.7116668333333,600,"N"
"78000","W","OKS",55.709999,100,"N"
"78004","Z","OKS",55.6933326666667,300,"N"
"78011","P","OKSB",12.55,200,"Q"
"78013","Q","OKSB",12.5485714285714,1500,"Q"
"78024","B","OLN",25.692334,1701,"N"
"78028","D1","OLN",25.696612375,5650,"N"
"78031","D2","OLN",25.68,800,"N"
"78033","J","OLN",25.700001,500,"N"
"78035","K","OLN",25.7066663333333,300,"N"
"78038","N","OLN",25.6931379411765,10165,"N"
"78041","P","OLN",25.7016673333333,700,"N"
"78044","Q","OLN",25.6942854285714,800,"N"
"78046","W","OLN",25.709999,100,"N"
"78048","X","OLN",25.6900005,200,"N"
"78050","Y","OLN",25.690625125,800,"N"
"78053","Z","OLN",25.7009997333333,1700,"N"
"78059","B","OLP",22.559999,100,"N"
"78062","D1","OLP",22.5567129333333,1600,"N"
"78064","D2","OLP",22.57,200,"N"
"78069","N","OLP",22.57,325,"N"
"78076","D1","OMAB",29.7124995,200,"Q"
"78083","Z","OMAB",29.68,100,"Q"
"78086","B","OMC",59.8304164583333,2400,"N"
"78088","C","OMC",59.91,100,"N"
"78091","D1","OMC",59.8528596086957,10599,"N"
"78094","D2","OMC",59.8526666666667,3755,"N"
"78097","J","OMC",59.843749625,1600,"N"
"78100","K","OMC",59.866666,700,"N"
"78103","N","OMC",59.8468918513514,20025,"N"
"78106","P","OMC",59.8761534615385,1300,"N"
"78109","Q","OMC",59.8543753125,3707,"N"
"78112","W","OMC",59.8433326666667,300,"N"
"78114","X","OMC",59.93,100,"N"
"78117","Y","OMC",59.8469999,1000,"N"
"78120","Z","OMC",59.8586108333333,2050,"N"
"78122","B","OMCL",17.3999995,200,"Q"
"78124","C","OMCL",17.41,200,"Q"
"78126","D1","OMCL",17.4002803,1942,"Q"
"78128","D2","OMCL",17.42,100,"Q"
"78130","J","OMCL",17.425,200,"Q"
"78132","K","OMCL",17.4,100,"Q"
"78136","Q","OMCL",17.4038707096774,3211,"Q"
"78139","Y","OMCL",17.41,100,"Q"
"78141","Z","OMCL",17.3975,200,"Q"
"78143","B","OME",9.794,500,"N"
"78146","D1","OME",9.78172941176471,2250,"N"
"78149","D2","OME",9.79,1201,"N"
"78151","J","OME",9.79,100,"N"
"78153","K","OME",9.778,500,"N"
"78156","N","OME",9.78714285714286,2000,"N"
"78158","P","OME",9.78166666666667,300,"N"
"78160","Q","OME",9.79428571428571,700,"N"
"78162","W","OME",9.79,900,"N"
"78165","Z","OME",9.7875,200,"N"
"78167","B","OMER",4.09,200,"Q"
"78171","D1","OMER",4.0871,200,"Q"
"78173","D2","OMER",4.08533333333333,1500,"Q"
"78179","Q","OMER",4.08625,400,"Q"
"78181","W","OMER",4.08,300,"Q"
"78183","Y","OMER",4.09,100,"Q"
"78186","Z","OMER",4.0875,200,"Q"
"78189","B","OMEX",2.84583333333333,1300,"Q"
"78191","D1","OMEX",2.845,3100,"Q"
"78194","D2","OMEX",2.84321428571429,3200,"Q"
"78196","J","OMEX",2.84,600,"Q"
"78200","P","OMEX",2.84527777777778,2203,"Q"
"78203","Q","OMEX",2.845,500,"Q"
"78206","Y","OMEX",2.841,1000,"Q"
"78209","Z","OMEX",2.845,4100,"Q"
"78211","B","OMG",24.4024996666667,1302,"N"
"78215","D1","OMG",24.4101696666667,3610,"N"
"78217","D2","OMG",24.4133333333333,300,"N"
"78219","J","OMG",24.416667,300,"N"
"78221","K","OMG",24.450001,100,"N"
"78223","N","OMG",24.4159091818182,2567,"N"
"78226","P","OMG",24.4180002,600,"N"
"78229","Q","OMG",24.4158335,600,"N"
"78231","W","OMG",24.440001,100,"N"
"78234","Y","OMG",24.4,100,"N"
"78236","Z","OMG",24.4068182727273,1156,"N"
"78239","B","OMI",32.7798588873239,9166,"N"
"78241","C","OMI",32.7539992,500,"N"
"78244","D1","OMI",32.7744041072797,50655,"N"
"78247","D2","OMI",32.7960869565217,2300,"N"
"78249","J","OMI",32.7710634680851,5241,"N"
"78252","K","OMI",32.7791583465347,16167,"N"
"78255","N","OMI",32.7607367894737,34253,"N"
"78258","P","OMI",32.7420909636364,7542,"N"
"78261","Q","OMI",32.7717908656716,7341,"N"
"78263","W","OMI",32.7694447222222,2500,"N"
"78265","X","OMI",32.7933336666667,300,"N"
"78268","Y","OMI",32.7775486470588,5600,"N"
"78271","Z","OMI",32.7781741269841,6964,"N"
"78273","B","OMN",6.61666666666667,300,"N"
"78276","D1","OMN",6.6153,700,"N"
"78278","D2","OMN",6.624,1000,"N"
"78280","J","OMN",6.62,200,"N"
"78282","K","OMN",6.62,300,"N"
"78284","N","OMN",6.61,1287,"N"
"78286","P","OMN",6.605,200,"N"
"78288","Q","OMN",6.60857142857143,700,"N"
"78291","Y","OMN",6.62,105,"N"
"78293","Z","OMN",6.61333333333333,600,"N"
"78296","B","OMX",11.2984848484848,6412,"N"
"78300","D1","OMX",11.2994034482759,7972,"N"
"78303","D2","OMX",11.3135849056604,20154,"N"
"78306","J","OMX",11.2986486486486,4315,"N"
"78308","K","OMX",11.3072727272727,2412,"N"
"78311","N","OMX",11.3074074074074,15378,"N"
"78314","P","OMX",11.3035135135135,5525,"N"
"78317","Q","OMX",11.3105555555556,4213,"N"
"78319","W","OMX",11.3,100,"N"
"78321","X","OMX",11.3066666666667,1100,"N"
"78323","Y","OMX",11.299,2000,"N"
"78326","Z","OMX",11.3063265306122,6629,"N"
"78328","B","ONB",13.0615714285714,3600,"Q"
"78332","D1","ONB",13.0553916666667,2800,"Q"
"78334","D2","ONB",13.0643137254902,8704,"Q"
"78336","J","ONB",13.06,1100,"Q"
"78338","K","ONB",13.0525,433,"Q"
"78341","N","ONB",13.0594736842105,8739,"Q"
"78343","P","ONB",13.0544444444444,900,"Q"
"78345","Q","ONB",13.0558333333333,1200,"Q"
"78347","W","ONB",13.06625,800,"Q"
"78350","Y","ONB",13.0595,1000,"Q"
"78353","Z","ONB",13.063125,800,"Q"
"78355","B","ONCY",2.99,300,"Q"
"78358","D1","ONCY",2.98386,2300,"Q"
"78360","D2","ONCY",2.97652173913044,2900,"Q"
"78362","J","ONCY",2.984,700,"Q"
"78364","K","ONCY",2.97666666666667,300,"Q"
"78366","P","ONCY",2.97,100,"Q"
"78368","Q","ONCY",2.97833333333333,8600,"Q"
"78370","W","ONCY",2.98,400,"Q"
"78373","Z","ONCY",2.9775,200,"Q"
"78375","B","ONE",9.462,1100,"N"
"78377","C","ONE",9.46,100,"N"
"78380","D1","ONE",9.45443928571428,3050,"N"
"78382","D2","ONE",9.46444444444445,1000,"N"
"78384","J","ONE",9.46,500,"N"
"78387","K","ONE",9.45,300,"N"
"78389","N","ONE",9.45692307692308,3307,"N"
"78392","P","ONE",9.45333333333333,1130,"N"
"78394","Q","ONE",9.45552631578947,2300,"N"
"78397","X","ONE",9.455,200,"N"
"78400","Z","ONE",9.456,1000,"N"
"78413","B","ONNN",7.54214285714286,4651,"Q"
"78417","D1","ONNN",7.54216833333333,34632,"Q"
"78420","D2","ONNN",7.54036529680365,51143,"Q"
"78423","J","ONNN",7.54163793103448,19172,"Q"
"78426","K","ONNN",7.55216666666667,7894,"Q"
"78429","P","ONNN",7.54658227848101,16383,"Q"
"78432","Q","ONNN",7.54717948717949,24434,"Q"
"78434","W","ONNN",7.54675675675676,5500,"Q"
"78437","X","ONNN",7.56,100,"Q"
"78440","Y","ONNN",7.54461538461538,6291,"Q"
"78443","Z","ONNN",7.54408045977011,26368,"Q"
"78448","D2","ONP",1.51,200,"A"
"78454","B","ONTY",2.62555555555556,1000,"Q"
"78457","D1","ONTY",2.59870869565217,7514,"Q"
"78460","D2","ONTY",2.62053846153846,18900,"Q"
"78463","J","ONTY",2.60791666666667,1400,"Q"
"78466","K","ONTY",2.617,2500,"Q"
"78468","P","ONTY",2.61428571428571,800,"Q"
"78471","Q","ONTY",2.62261363636364,11696,"Q"
"78473","Y","ONTY",2.62555555555556,1400,"Q"
"78476","Z","ONTY",2.625,8000,"Q"
"78478","B","ONVI",4.29,100,"Q"
"78481","J","ONVI",4.2,100,"Q"
"78487","B","ONXX",95.3480012,500,"Q"
"78492","D1","ONXX",95.2601185348837,12907,"Q"
"78495","D2","ONXX",95.2911111111111,914,"Q"
"78498","J","ONXX",95.21750275,400,"Q"
"78501","K","ONXX",95.2852384285714,2682,"Q"
"78504","P","ONXX",95.3027778333333,3052,"Q"
"78507","Q","ONXX",95.2595720761905,15577,"Q"
"78509","W","ONXX",95.3949965,200,"Q"
"78513","Y","ONXX",95.316842,1900,"Q"
"78516","Z","ONXX",95.3125005833333,1300,"Q"
"78519","B","OPEN",56.21,500,"Q"
"78521","C","OPEN",56.240002,100,"Q"
"78524","D1","OPEN",56.2022983846154,6573,"Q"
"78526","D2","OPEN",56.216,600,"Q"
"78528","J","OPEN",56.1683323333333,600,"Q"
"78531","K","OPEN",56.2172726363636,2529,"Q"
"78533","P","OPEN",56.2372091627907,5300,"Q"
"78536","Q","OPEN",56.2145744680851,4900,"Q"
"78538","X","OPEN",56.130001,500,"Q"
"78540","Y","OPEN",56.2629997,1000,"Q"
"78542","Z","OPEN",56.2035712142857,1617,"Q"
"78547","K","OPHC",0.39,100,"Q"
"78549","B","OPK",6.94275862068966,3400,"N"
"78552","C","OPK",6.94,100,"N"
"78555","D1","OPK",6.94778421052632,21362,"N"
"78558","D2","OPK",6.95557692307692,25692,"N"
"78561","J","OPK",6.945,5224,"N"
"78564","K","OPK",6.96,100,"N"
"78567","N","OPK",6.94756097560976,9867,"N"
"78570","P","OPK",6.94791666666667,6041,"N"
"78573","Q","OPK",6.95,1100,"N"
"78575","W","OPK",6.94666666666667,300,"N"
"78578","X","OPK",6.93,100,"N"
"78581","Y","OPK",6.94160714285714,4210,"N"
"78584","Z","OPK",6.94613636363636,2954,"N"
"78586","B","OPLK",16.2249995,200,"Q"
"78588","C","OPLK",16.23,100,"Q"
"78590","D1","OPLK",16.24,800,"Q"
"78592","D2","OPLK",16.23,589,"Q"
"78594","J","OPLK",16.23,100,"Q"
"78598","P","OPLK",16.226874875,900,"Q"
"78600","Q","OPLK",16.231111,2400,"Q"
"78602","W","OPLK",16.24,200,"Q"
"78603","Y","OPLK",16.23,100,"Q"
"78606","Z","OPLK",16.235001,100,"Q"
"78610","B","OPTR",14.61,500,"Q"
"78614","D1","OPTR",14.6095833333333,1200,"Q"
"78617","D2","OPTR",14.6051612903226,3300,"Q"
"78619","J","OPTR",14.6075,400,"Q"
"78622","K","OPTR",14.62,100,"Q"
"78625","P","OPTR",14.62,100,"Q"
"78627","Q","OPTR",14.6101724137931,3789,"Q"
"78629","W","OPTR",14.61,200,"Q"
"78633","Z","OPTR",14.6175,600,"Q"
"78636","D2","OPTT",1.5,100,"Q"
"78638","J","OPTT",1.55,600,"Q"
"78642","B","OPXA",1.81,100,"Q"
"78644","D1","OPXA",1.76788,6023,"Q"
"78646","D2","OPXA",1.765,700,"Q"
"78648","K","OPXA",1.75,4700,"Q"
"78654","D1","OPY",17.629999,100,"N"
"78657","K","OPY",17.709999,100,"N"
"78658","N","OPY",17.75,100,"N"
"78665","D1","ORA",21.2742303,2000,"N"
"78667","D2","ORA",21.2525,900,"N"
"78669","J","ORA",21.2700005,200,"N"
"78672","K","ORA",21.2700006666667,700,"N"
"78675","N","ORA",21.2681820909091,1200,"N"
"78680","Q","ORA",21.270000125,1400,"N"
"78683","Y","ORA",21.27,200,"N"
"78685","Z","ORA",21.2700005,200,"N"
"78687","B","ORB",17.7466667777778,1800,"N"
"78691","D1","ORB",17.7448895789474,2300,"N"
"78694","D2","ORB",17.7526086956522,2800,"N"
"78696","J","ORB",17.755,200,"N"
"78698","K","ORB",17.7400002222222,900,"N"
"78701","N","ORB",17.7571111555556,15027,"N"
"78704","P","ORB",17.7593941515152,5360,"N"
"78706","Q","ORB",17.7408695217391,2500,"N"
"78708","W","ORB",17.73,100,"N"
"78711","Y","ORB",17.77,100,"N"
"78713","Z","ORB",17.746667,900,"N"
"78715","B","ORBC",4.38,100,"Q"
"78717","D1","ORBC",4.39833333333333,300,"Q"
"78720","J","ORBC",4.395,200,"Q"
"78725","Q","ORBC",4.39916666666667,1351,"Q"
"78728","Z","ORBC",4.38833333333333,300,"Q"
"78731","D1","ORBK",10.1932333333333,357,"Q"
"78735","K","ORBK",10.2,100,"Q"
"78739","D1","ORBT",3.5999,1500,"Q"
"78747","D1","ORC",13.226,100,"A"
"78750","D2","ORC",13.23,100,"A"
"78756","B","ORCL",32.559599872,24955,"N"
"78759","C","ORCL",32.5588894444444,1400,"N"
"78762","D1","ORCL",32.5546968877315,210672,"N"
"78765","D2","ORCL",32.5647619047619,80688,"N"
"78768","J","ORCL",32.55996688,28960,"N"
"78771","K","ORCL",32.5573331266667,32356,"N"
"78774","P","ORCL",32.5583814481328,44581,"N"
"78777","Q","ORCL",32.551670043384,212314,"N"
"78779","W","ORCL",32.57,948,"N"
"78782","X","ORCL",32.555,1600,"N"
"78785","Y","ORCL",32.5635818145455,31018,"N"
"78788","Z","ORCL",32.5517375884146,81079,"N"
"78790","B","OREX",6.268,1800,"Q"
"78795","D1","OREX",6.26567111111111,15925,"Q"
"78798","D2","OREX",6.26322580645161,5400,"Q"
"78800","J","OREX",6.2825,825,"Q"
"78803","K","OREX",6.28,1740,"Q"
"78806","P","OREX",6.27470588235294,2400,"Q"
"78809","Q","OREX",6.27333333333333,5812,"Q"
"78811","W","OREX",6.27,100,"Q"
"78814","Y","OREX",6.26555555555556,2700,"Q"
"78817","Z","OREX",6.27316666666667,5300,"Q"
"78819","B","ORI",13.1143529411765,10286,"N"
"78823","D1","ORI",13.1182004,37348,"N"
"78826","D2","ORI",13.110487804878,10900,"N"
"78829","J","ORI",13.11775,2624,"N"
"78832","K","ORI",13.1175,550,"N"
"78835","N","ORI",13.1230454545455,22115,"N"
"78838","P","ORI",13.115,3231,"N"
"78841","Q","ORI",13.1169230769231,11700,"N"
"78844","W","ORI",13.1166666666667,700,"N"
"78846","X","ORI",13.1166666666667,300,"N"
"78848","Y","ORI",13.1178125,4000,"N"
"78851","Z","ORI",13.1162,6085,"N"
"78853","B","ORIG",16.263750125,800,"Q"
"78856","D1","ORIG",16.2721055,2300,"Q"
"78858","D2","ORIG",16.2611111111111,900,"Q"
"78861","J","ORIG",16.25,100,"Q"
"78864","K","ORIG",16.2913326,1900,"Q"
"78866","P","ORIG",16.2799995714286,900,"Q"
"78868","Q","ORIG",16.2759997,2700,"Q"
"78874","Z","ORIG",16.2633326666667,2100,"Q"
"78876","B","ORIT",15.05,200,"Q"
