"","symbol","exchange","timegrp","effectiveSpread","price","spread","size","primary exchange"
"505","BK","K","Early",0.0144445631239149,27.970000161065,0.0166668362087674,900,"N"
"508","BK","N","Early",0.0141936271421371,27.996129005186,0.0174195074266003,4610,"N"
"511","BK","P","Early",0.00999983151753744,28.0025001366933,0.0191665490468343,2800,"N"
"514","BK","Q","Early",0.0159997940063477,27.9660002708435,0.0189996719360352,3100,"N"
"519","BK","X","Early",0.00999832153320312,28.0400009155273,0.00999832153320312,600,"N"
"522","BK","Y","Early",0.0159992218017578,28.0300003051758,0.0159992218017578,600,"N"
"525","BK","Z","Early",0.00999993544358474,27.9953848031851,0.0138461773212139,4500,"N"
"531","BMY","B","Early",0.00999936190518466,41.2245462590998,0.00999936190518466,1723,"N"
"539","BMY","J","Early",0.00999975204467773,41.269166469574,0.0108326276143392,3346,"N"
"542","BMY","K","Early",0.0114584763844808,41.2376037438711,0.0108338197072347,7500,"N"
"545","BMY","N","Early",0.0106669531928168,41.241629353276,0.0125926688865379,29786,"N"
"548","BMY","P","Early",0.00966634750366211,41.2492080052694,0.0112494468688965,18777,"N"
"551","BMY","Q","Early",0.0098149334942853,41.2389348347982,0.0126849280463325,18733,"N"
"554","BMY","W","Early",0.00999832153320312,41.3400001525879,0.00999832153320312,100,"N"
"557","BMY","X","Early",0.0149974822998047,41.2299995422363,0.00499916076660156,700,"N"
"560","BMY","Y","Early",0.012727217240767,41.2581818320534,0.012727217240767,1470,"N"
"563","BMY","Z","Early",0.00789461637798109,41.2455258620413,0.0110519810726768,5799,"N"
"569","BRK.B","B","Early",0.048333485921224,103.923333485921,0.0650011698404948,600,"N"
"576","BRK.B","J","Early",0.0350055694580078,104.102500915527,0.0450000762939453,400,"N"
"579","BRK.B","K","Early",0.0246153611403245,104.097692636343,0.0384621253380409,3110,"N"
"582","BRK.B","N","Early",0.0331551967523037,104.067845466809,0.045256590231871,14299,"N"
"585","BRK.B","P","Early",0.0257148742675781,104.073928833008,0.0364287240164621,1863,"N"
"588","BRK.B","Q","Early",0.0241669019063314,104.075833479563,0.0374999046325684,7144,"N"
"594","BRK.B","Y","Early",0.0399971008300781,104,0.0399971008300781,200,"N"
"597","BRK.B","Z","Early",0.0283332824707031,104.093333943685,0.0370007832845052,4359,"N"
"603","C","B","Early",0.0095001220703125,43.9804998397827,0.0100000381469727,4400,"N"
"606","C","C","Early",0.01199951171875,44.0440010070801,0.01199951171875,600,"N"
"611","C","J","Early",0.00958724415630376,43.9853670137738,0.00977066460005734,30000,"N"
"614","C","K","Early",0.00885009765625,43.9981788172128,0.00955283070524661,67769,"N"
"617","C","N","Early",0.00917902261859571,43.9973605643246,0.0100315297285217,81738,"N"
"620","C","P","Early",0.00780129148539071,43.9851950813864,0.0109535291677952,124193,"N"
"623","C","Q","Early",0.00896389309952899,43.9869359528146,0.00984791430031381,114629,"N"
