"","symbol","exchange","timegrp","effectiveSpread","price","spread","size","primary exchange"
"1372","FCX","W","Midday",0.0100000554865057,32.109272627397,0.0100000554865057,6700,"N"
"1374","FCX","X","Midday",0.0100002536525974,32.1338958492527,0.0100002536525974,11900,"N"
"1377","FCX","Y","Midday",0.00968747763406663,32.0848510577565,0.00977674268540882,92481,"N"
"1380","FCX","Z","Midday",0.00834471099726452,32.1099961608057,0.00974294656402715,603925,"N"
"1386","FDX","B","Midday",0.0276030233083678,97.7030166752082,0.0318177278376808,15728,"N"
"1389","FDX","C","Midday",0.0117403113323709,97.4904343978218,0.0247825954271399,2500,"N"
"1395","FDX","J","Midday",0.0175830115004248,97.5802870459427,0.0240183481637085,41121,"N"
"1398","FDX","K","Midday",0.0112126503155861,97.4383335030956,0.0196539313246161,58383,"N"
"1401","FDX","N","Midday",0.0141689699909747,97.5172815609782,0.0193984379406871,140062,"N"
"1404","FDX","P","Midday",0.0154176769834576,97.4519792614561,0.0201328450983221,72817,"N"
"1407","FDX","Q","Midday",0.0132804378386467,97.4093615316576,0.0190459630822623,94688,"N"
"1409","FDX","W","Midday",0.0134784864342731,97.3847825423531,0.0186963288680367,2400,"N"
"1410","FDX","X","Midday",0.0100021362304688,97.1399993896484,0.0100021362304688,100,"N"
"1413","FDX","Y","Midday",0.017442126606786,97.4816277969715,0.0213955723962118,9113,"N"
"1416","FDX","Z","Midday",0.0129279625125048,97.4411278468807,0.0193296758140006,39467,"N"
"1422","GD","B","Midday",0.0130185460197855,67.373432181996,0.0150297266491771,17200,"N"
"1424","GD","C","Midday",0.00875091552734375,67.3612499237061,0.0112495422363281,1100,"N"
"1429","GD","J","Midday",0.0106903226504772,67.4439654420749,0.0123155716017549,22132,"N"
"1432","GD","K","Midday",0.00840608386969832,67.3549813080777,0.0113474842349737,93497,"N"
"1435","GD","N","Midday",0.0106256700198677,67.3725539017709,0.012463414391806,178441,"N"
"1438","GD","P","Midday",0.00853563566805899,67.302115553047,0.0113664985883354,188762,"N"
"1441","GD","Q","Midday",0.00812830374164281,67.4074128542709,0.0119346676016212,170233,"N"
"1444","GD","W","Midday",0.0139536894569101,67.3269766282666,0.0141084064808927,12900,"N"
"1446","GD","X","Midday",0.0103585379464286,67.4046421051025,0.0146429879324777,2800,"N"
"1449","GD","Y","Midday",0.0138294861007985,67.2859779757245,0.0156472156198885,37774,"N"
"1452","GD","Z","Midday",0.0086024539305432,67.4378402539999,0.0121782038471486,90582,"N"
"1458","GE","B","Midday",0.00948336556756278,23.3035604343989,0.00998240367801529,565740,"N"
"1461","GE","C","Midday",0.00865393418532151,23.2862502244803,0.00846165877122146,21450,"N"
"1467","GE","J","Midday",0.00918106998957641,23.2854238983587,0.00992917811616938,724111,"N"
"1470","GE","K","Midday",0.00871059082187617,23.2694898160679,0.00895393821136448,633512,"N"
"1473","GE","N","Midday",0.00920784038733382,23.2789398646486,0.00967966364233533,1551695,"N"
"1476","GE","P","Midday",0.00656873308089336,23.2686828588074,0.00897365267581351,600466,"N"
"1479","GE","Q","Midday",0.00631966535854378,23.273543525966,0.00948273552113968,775501,"N"
"1482","GE","W","Midday",0.0100001773318729,23.2953152699513,0.0100001773318729,64527,"N"
"1485","GE","X","Midday",0.00944953008529243,23.2723396196278,0.00954125780578053,68000,"N"
"1488","GE","Y","Midday",0.00969445063384166,23.2883298379712,0.00997824301018639,256796,"N"
"1491","GE","Z","Midday",0.00473166166666065,23.2870340402678,0.00965428780351294,895640,"N"
"1496","GILD","A","Midday",0.00965829180856036,48.1793159419655,0.00982920328776042,12900,"Q"
"1499","GILD","B","Midday",0.00934870468288757,48.1680781584998,0.00967435805727682,37726,"Q"
"1501","GILD","C","Midday",0.0111109415690104,48.1850001017253,0.0100012885199653,900,"Q"
"1507","GILD","J","Midday",0.00833109982706379,48.1864445687871,0.00951848711286272,161275,"Q"
"1510","GILD","K","Midday",0.00686315328133206,48.1852975920135,0.00735318694128042,571053,"Q"
"1513","GILD","P","Midday",0.00749900557072474,48.1775230018587,0.00865443866665572,322466,"Q"
"1516","GILD","Q","Midday",0.00791428837723711,48.1835120122289,0.00899108336530617,690823,"Q"
"1519","GILD","W","Midday",0.009625244140625,48.180249786377,0.00987520217895508,8400,"Q"
"1522","GILD","X","Midday",0.00942927769252232,48.1848571777344,0.0100006103515625,5500,"Q"
"1525","GILD","Y","Midday",0.00962362550709346,48.1758902236207,0.00982905740607275,72837,"Q"
"1528","GILD","Z","Midday",0.00793677971190769,48.1821392177758,0.00863580382775303,592783,"Q"
"1534","GM","B","Midday",0.009338021822716,27.8946004545308,0.00958912993130619,51768,"N"
"1537","GM","C","Midday",0.00754381480969881,27.8667983172233,0.00763151938455147,27875,"N"
"1543","GM","J","Midday",0.00936743328986143,27.8836599678482,0.00958704990326625,151356,"N"
"1546","GM","K","Midday",0.00805174600566819,27.8943722542952,0.00847425514159549,747928,"N"
"1549","GM","N","Midday",0.00934319459500636,27.8923322802903,0.00930473706174113,1052060,"N"
"1552","GM","P","Midday",0.00874036372393027,27.8898126374168,0.00952416913262729,957803,"N"
"1555","GM","Q","Midday",0.00824904205917061,27.8903043543917,0.00975115202713585,651132,"N"
"1558","GM","W","Midday",0.0100002288818359,27.7865851797709,0.0100002288818359,5148,"N"
"1559","GM","X","Midday",0.00934068449250944,27.8259339804178,0.0091208992423592,13800,"N"
"1562","GM","Y","Midday",0.00960923794426437,27.906131868642,0.00969063264927569,76923,"N"
"1565","GM","Z","Midday",0.00821856685723383,27.8775122138484,0.00936452491590343,590926,"N"
"1571","GOOG","B","Midday",0.160812742972488,811.012393057061,0.200715717516447,21030,"Q"
"1574","GOOG","C","Midday",0.14798583984375,810.626000976563,0.19200439453125,799,"Q"
"1580","GOOG","J","Midday",0.135779893663194,811.099911024306,0.186978352864583,24961,"Q"
"1583","GOOG","K","Midday",0.10175498283777,810.927223719677,0.167302134223383,57929,"Q"
"1586","GOOG","P","Midday",0.125479972262342,809.877201779149,0.173695283777574,83213,"Q"
"1589","GOOG","Q","Midday",0.115249845039603,810.602241491738,0.153237762288671,129635,"Q"
"1591","GOOG","X","Midday",0.130035400390625,812.60498046875,0.160003662109375,200,"Q"
"1594","GOOG","Y","Midday",0.124189430308119,811.642280364705,0.164666576920269,11205,"Q"
"1597","GOOG","Z","Midday",0.11197312298943,810.535293220071,0.164440379423254,45168,"Q"
"1603","GS","B","Midday",0.0373590213736308,146.433446982472,0.0430672242469394,89739,"N"
"1604","GS","C","Midday",0.0322291056315104,146.310002644857,0.0411131117078993,2133,"N"
"1610","GS","J","Midday",0.0275868909112338,146.427517858045,0.0395856659987877,55865,"N"
"1613","GS","K","Midday",0.0225594788398643,146.380715377687,0.0359051121188587,104350,"N"
"1616","GS","N","Midday",0.0303852705963086,146.385201749817,0.0404764972923291,87036,"N"
"1619","GS","P","Midday",0.0273716709581889,146.430568760713,0.0337667665791557,167892,"N"
"1622","GS","Q","Midday",0.0224596822065671,146.4323081761,0.0303837359496401,150818,"N"
"1625","GS","W","Midday",0.0566660563151042,145.726669311523,0.0566660563151042,300,"N"
"1626","GS","X","Midday",0.0150070190429688,145.457496643066,0.0400009155273438,400,"N"
"1629","GS","Y","Midday",0.0318501093616224,146.38712310791,0.0366449225438784,15238,"N"
"1632","GS","Z","Midday",0.022403359413147,146.273290634155,0.0307426452636719,58252,"N"
"1637","HAL","B","Midday",0.00949996601451527,39.949341097745,0.00981797305020419,25949,"N"
"1639","HAL","C","Midday",0.0133339564005534,40.0408331553141,0.00999991099039713,1900,"N"
"1645","HAL","J","Midday",0.0090798907180922,39.9546884599001,0.00943588007805255,100357,"N"
"1648","HAL","K","Midday",0.00904923465573558,40.0403640567363,0.00876653863224789,361364,"N"
"1651","HAL","N","Midday",0.00898341337839762,40.0001577059428,0.0098540915383233,389971,"N"
"1654","HAL","P","Midday",0.00834230337451223,40.0199035728065,0.00967153244893668,278370,"N"
"1657","HAL","Q","Midday",0.00868468302576131,40.0255738964388,0.0101848849289709,459941,"N"
"1660","HAL","W","Midday",0.0102127562177942,39.9610635473373,0.0102127562177942,6100,"N"
"1662","HAL","X","Midday",0.00951208719393102,40.0424384140387,0.0104875331971703,5000,"N"
"1665","HAL","Y","Midday",0.0097304526339756,39.9552135424668,0.00991016345077686,60988,"N"
"1668","HAL","Z","Midday",0.00859553645676208,40.0293675688072,0.00991343055044446,213832,"N"
"1674","HD","B","Midday",0.0120514111641126,70.6633327190693,0.0120514111641126,8300,"N"
"1676","HD","C","Midday",0.0119987487792969,70.6899993896484,0.00999984741210938,1100,"N"
"1682","HD","J","Midday",0.00938434761111476,70.6550418415657,0.0100005120456386,46629,"N"
"1685","HD","K","Midday",0.00953903300239441,70.6643315585539,0.00941846204951485,212641,"N"
"1688","HD","N","Midday",0.00895064121421571,70.6564780326277,0.0102029402769918,298801,"N"
"1691","HD","P","Midday",0.00806511631953472,70.6656295006234,0.01018310902321,276762,"N"
"1694","HD","Q","Midday",0.00834624079035499,70.6606228362771,0.0107835282915324,407167,"N"
"1696","HD","W","Midday",0.0116220422693201,70.5413517307591,0.0116216298696157,3700,"N"
"1698","HD","X","Midday",0.00909077037464489,70.6636366410689,0.0109079534357244,1100,"N"
"1701","HD","Y","Midday",0.0102667236328125,70.6291333007812,0.0105332438151042,16386,"N"
"1704","HD","Z","Midday",0.00832274529289984,70.665525372848,0.0104036768573445,338053,"N"
"1710","HON","B","Midday",0.00992075602213542,74.310833068121,0.0107139102996342,30238,"N"
"1711","HON","C","Midday",0.00684236225328947,74.284737837942,0.00578950580797697,3600,"N"
"1717","HON","J","Midday",0.00984986384112136,74.3301691614596,0.0112402492896059,30397,"N"
"1720","HON","K","Midday",0.00901485811268769,74.4326796482721,0.00973343114833323,76753,"N"
"1723","HON","N","Midday",0.00939853681504519,74.4115493455415,0.0108244804001298,150393,"N"
"1726","HON","P","Midday",0.0087262098148589,74.4716275814828,0.0109555569381925,88591,"N"
"1729","HON","Q","Midday",0.0082392635299646,74.3933025693015,0.0110006523285034,155783,"N"
"1732","HON","W","Midday",0.0124988555908203,74.5108324686686,0.0141658782958984,1200,"N"
"1733","HON","X","Midday",0.0100002288818359,74.1824998855591,0.0100002288818359,800,"N"
"1736","HON","Y","Midday",0.010645269578503,74.4670326971239,0.0121933967836442,17944,"N"
"1739","HON","Z","Midday",0.00856285271007345,74.4031243390202,0.0108108590824813,122306,"N"
"1745","HPQ","B","Midday",0.00917602626220006,21.9971439979457,0.0097552594823382,372657,"N"
"1748","HPQ","C","Midday",0.00819681511550653,22.0321311638004,0.00754106240194352,17952,"N"
"1754","HPQ","J","Midday",0.00864836390962168,22.0193051583662,0.00970622112876491,972093,"N"
"1757","HPQ","K","Midday",0.00785198863704718,22.0202548347476,0.00856482362174459,1676633,"N"
"1760","HPQ","N","Midday",0.00909278476161402,22.0275198255905,0.00939440592165733,2497799,"N"
"1763","HPQ","P","Midday",0.00687140635453102,22.0160930119699,0.00943554064033122,1769746,"N"
"1766","HPQ","Q","Midday",0.00680288129679963,22.019298558161,0.00953828398931165,2310956,"N"
"1769","HPQ","W","Midday",0.0100258622674671,21.9849870321979,0.00992250072863675,129106,"N"
"1772","HPQ","X","Midday",0.00962621029292312,22.0122897246174,0.00971967037593093,52100,"N"
"1775","HPQ","Y","Midday",0.00910576544428962,22.027541144545,0.00971970469749092,360673,"N"
"1778","HPQ","Z","Midday",0.0070770234886171,22.025596952251,0.00943456199855777,2070212,"N"
"1784","IBM","B","Midday",0.0288612591063423,214.079514966232,0.0356538024129747,25737,"N"
"1786","IBM","C","Midday",0.0205894919002757,214.12529260972,0.0358805936925551,2514,"N"
"1792","IBM","J","Midday",0.0245988077192164,214.003642159078,0.0364784354594216,61046,"N"
"1795","IBM","K","Midday",0.0159840401404542,214.037362520812,0.0259015025988303,44452,"N"
"1798","IBM","N","Midday",0.0239446077415411,214.04583091187,0.0298647709030042,180045,"N"
"1801","IBM","P","Midday",0.0210326083332345,214.037101062549,0.0264040262456729,95256,"N"
"1804","IBM","Q","Midday",0.0179406819481014,214.074540216484,0.0244240094711405,111902,"N"
"1807","IBM","W","Midday",0.0227293534712358,214.124999306419,0.0309094515713778,2200,"N"
"1808","IBM","X","Midday",0.0174942016601562,213.984996795654,0.032501220703125,400,"N"
"1811","IBM","Y","Midday",0.0253466615582457,214.084059460328,0.0269299497698793,10374,"N"
"1814","IBM","Z","Midday",0.0168452476387593,214.093624481006,0.0231977190290179,54354,"N"
"1820","INTC","A","Midday",0.00812575204031808,21.4849028451102,0.00988567897251674,66194,"Q"
"1823","INTC","B","Midday",0.00923466034877448,21.4626451892617,0.00989503624998493,273186,"Q"
"1826","INTC","C","Midday",0.0103449328192349,21.5125864620866,0.0100001631111934,7200,"Q"
"1832","INTC","J","Midday",0.00906128357670676,21.4703896511005,0.00977795329314983,577386,"Q"
"1835","INTC","K","Midday",0.00847392464620587,21.470421521051,0.00880938231847485,677177,"Q"
"1837","INTC","M","Midday",0.00933341979980469,21.4940001169841,0.00933341979980469,2100,"Q"
"1840","INTC","P","Midday",0.00629214494527152,21.4663046859449,0.0085041618946107,841999,"Q"
"1843","INTC","Q","Midday",0.00767909089162852,21.4635807892157,0.00962833984083156,1584236,"Q"
"1846","INTC","W","Midday",0.0100000851774869,21.4808905222645,0.0100000851774869,36714,"Q"
"1849","INTC","X","Midday",0.00862749885110294,21.4885296167112,0.00882354437136183,14611,"Q"
"1852","INTC","Y","Midday",0.00894351095523474,21.4700236968274,0.0095566155775538,192624,"Q"
"1855","INTC","Z","Midday",0.00706691388345467,21.4611196299546,0.00952377860132714,1425346,"Q"
"1861","JNJ","B","Midday",0.00873766663253948,82.4007658599525,0.00983945785030242,48918,"N"
"1864","JNJ","C","Midday",0.00999869552313113,82.3866674385819,0.00921391505821078,8328,"N"
"1870","JNJ","J","Midday",0.00935381609931117,82.3739409518865,0.00961499955336034,94418,"N"
"1873","JNJ","K","Midday",0.00797048889764465,82.3658591921967,0.00831684398516233,236738,"N"
"1876","JNJ","N","Midday",0.00914564829024058,82.3683980112227,0.00968266078404018,411451,"N"
"1879","JNJ","P","Midday",0.00877739818595394,82.3654793031995,0.00998050592650173,398454,"N"
"1882","JNJ","Q","Midday",0.00799643510440265,82.3658892828773,0.00986920861329315,477600,"N"
"1884","JNJ","W","Midday",0.00999984741210938,82.368500328064,0.00999984741210938,5300,"N"
"1887","JNJ","X","Midday",0.0100003619526708,82.3644180297852,0.0100003619526708,5500,"N"
"1890","JNJ","Y","Midday",0.00987587290361893,82.3815289016597,0.00991720404506715,60808,"N"
"1893","JNJ","Z","Midday",0.00781639577025002,82.3691287179388,0.00902122992530498,536547,"N"
"1899","JPM","B","Midday",0.00946927366003526,48.1588849160524,0.00985861584148576,92807,"N"
"1902","JPM","C","Midday",0.0074626296313841,48.2022391361977,0.007164172272184,13893,"N"
"1908","JPM","J","Midday",0.00922815792959067,48.1388172441434,0.0095822385620463,195046,"N"
"1911","JPM","K","Midday",0.00795950453387656,48.1219428914706,0.00860048701187146,463386,"N"
"1914","JPM","N","Midday",0.00904879723558019,48.141765944744,0.00929940856986714,878272,"N"
"1917","JPM","P","Midday",0.00880394279731668,48.1516960756931,0.00986395216024183,649867,"N"
"1920","JPM","Q","Midday",0.00839383279557478,48.1374581355048,0.00994713246533397,805695,"N"
"1923","JPM","W","Midday",0.00981675124749905,48.1776830626697,0.00981675124749905,40000,"N"
"1926","JPM","X","Midday",0.0098771873427315,48.1549386568596,0.00993855014169143,28350,"N"
"1929","JPM","Y","Midday",0.00971598747779939,48.1451624249573,0.00978364028207988,95590,"N"
"1932","JPM","Z","Midday",0.0085503053548575,48.1468153899923,0.00955014030624427,688054,"N"
"1938","KO","B","Midday",0.00934436312238927,40.7142372275662,0.00982354297613887,104364,"N"
"1940","KO","C","Midday",0.00999973842075893,40.7222856794085,0.00999973842075893,5227,"N"
"1946","KO","J","Midday",0.00928013344550727,40.7052587296054,0.00956626744151446,157074,"N"
"1949","KO","K","Midday",0.00836335800113749,40.7189887128966,0.00874530206458845,463370,"N"
"1952","KO","N","Midday",0.00930182916071666,40.703902290174,0.00964399655997816,849878,"N"
"1955","KO","P","Midday",0.00837424646176551,40.7193919897193,0.00996195729937392,374301,"N"
"1958","KO","Q","Midday",0.00838714575617568,40.7168820627081,0.0097799541065528,627426,"N"
"1960","KO","W","Midday",0.010381319217526,40.7365668502101,0.00999989106804539,83535,"N"
"1963","KO","X","Midday",0.00941193524528952,40.7163529788747,0.00988235473632812,23500,"N"
"1966","KO","Y","Midday",0.0093615235400801,40.7075884201947,0.00981532505580357,86794,"N"
"1969","KO","Z","Midday",0.00806866609739373,40.7226625485233,0.00949331753577023,454025,"N"
"1975","LLY","B","Midday",0.0102219899495443,56.6035553826226,0.0102219051784939,9400,"N"
"1978","LLY","C","Midday",0.00857148851667132,56.7369644982474,0.00678566523960659,2980,"N"
"1984","LLY","J","Midday",0.00929485223232171,56.659358782646,0.00976482619587173,58742,"N"
"1987","LLY","K","Midday",0.00861655979940336,56.6882328712777,0.00902737656684771,103391,"N"
"1990","LLY","N","Midday",0.00942082523615821,56.6604703461919,0.0102007594208872,273528,"N"
"1993","LLY","P","Midday",0.00857652259978238,56.661862695454,0.0106125414766223,169749,"N"
"1996","LLY","Q","Midday",0.00862787510763657,56.7158051489084,0.0104338158048198,221714,"N"
"1998","LLY","W","Midday",0.010832945505778,56.8241664568583,0.00999975204467773,2452,"N"
"2001","LLY","X","Midday",0.0116211143699852,56.677837681126,0.00891845290725296,4700,"N"
"2004","LLY","Y","Midday",0.00989345794028424,56.6501064503447,0.00978701165381898,19863,"N"
"2007","LLY","Z","Midday",0.00883833467020221,56.6656809284359,0.00997899333259912,239704,"N"
"2013","LMT","B","Midday",0.0165644719050481,95.281230867826,0.0180005195813301,51929,"N"
"2015","LMT","C","Midday",0.0100021362304688,95.2200012207031,0.0100021362304688,100,"N"
"2021","LMT","J","Midday",0.0126227484809028,95.269800008138,0.0180887858072917,24325,"N"
"2024","LMT","K","Midday",0.0100772296111596,95.2673858216571,0.0146958017107194,66585,"N"
"2027","LMT","N","Midday",0.0144738230331782,95.2148596202524,0.0171766020561177,87387,"N"
"2030","LMT","P","Midday",0.0109586556752523,95.299812523524,0.014541228612264,62345,"N"
"2033","LMT","Q","Midday",0.0106006533081769,95.2667982424909,0.0148102944357353,82692,"N"
"2036","LMT","W","Midday",0.0225009918212891,95.2212505340576,0.0200004577636719,800,"N"
"2037","LMT","X","Midday",0.0100021362304688,95.25,0.0100021362304688,100,"N"
"2040","LMT","Y","Midday",0.0148657721442145,95.2827020593592,0.0191897830447635,3700,"N"
"2043","LMT","Z","Midday",0.0104800093288239,95.2643927674705,0.0145369459645817,38483,"N"
"2049","LOW","B","Midday",0.00951074816516994,37.918492051744,0.00984575330596609,48989,"N"
"2051","LOW","C","Midday",0.00217400426449983,37.9276081168133,0.00217400426449983,18247,"N"
"2057","LOW","J","Midday",0.00864617526531219,37.9206704547008,0.00957041482130686,97896,"N"
"2060","LOW","K","Midday",0.00817947857678548,37.9235179673964,0.00841212550064703,184354,"N"
"2063","LOW","N","Midday",0.00860578616847082,37.942988164469,0.00866609330070518,312226,"N"
"2066","LOW","P","Midday",0.00866375226076408,37.9300716143552,0.00988325110465422,144782,"N"
"2069","LOW","Q","Midday",0.00858012947118338,37.9163612961209,0.00992967265312661,221097,"N"
"2070","LOW","W","Midday",0.0099993254009046,37.8984210365697,0.0099993254009046,3000,"N"
"2073","LOW","X","Midday",0.0098214830671038,37.9153569085257,0.0098214830671038,9700,"N"
"2076","LOW","Y","Midday",0.00971017367597939,37.9045288528221,0.00971017367597939,33531,"N"
"2079","LOW","Z","Midday",0.0086431908126332,37.93087670599,0.00940849288271464,184596,"N"
"2084","MA","B","Midday",0.249432257886203,541.153016288325,0.310941876105542,5500,"N"
"2085","MA","C","Midday",0.355010986328125,541.755004882812,0.434967041015625,200,"N"
"2091","MA","J","Midday",0.188592208059211,541.037367435924,0.279821563185307,6484,"N"
"2094","MA","K","Midday",0.184102739606585,541.473750523159,0.299821036202567,6890,"N"
"2097","MA","N","Midday",0.259249674479167,541.552561035156,0.319468587239583,20095,"N"
"2100","MA","P","Midday",0.225246241835297,541.344466912942,0.289264116130891,15479,"N"
"2103","MA","Q","Midday",0.176420382367886,541.286672204491,0.265201227451728,13416,"N"
"2106","MA","Y","Midday",0.252646998355263,540.780527215255,0.301051089638158,1900,"N"
"2109","MA","Z","Midday",0.278206246798156,541.618604316086,0.4091796875,10393,"N"
"2115","MCD","B","Midday",0.0102643966674805,99.8413488488448,0.0128294794183028,18172,"N"
"2117","MCD","C","Midday",0.0111748190487132,99.804116192986,0.00999809713924632,3610,"N"
"2123","MCD","J","Midday",0.00961858575994318,99.8858373906624,0.0117232035221666,26550,"N"
"2126","MCD","K","Midday",0.00997688527930149,99.7528901697614,0.0108631936652722,122178,"N"
"2129","MCD","N","Midday",0.0101698565634952,99.8599056997117,0.0119299724603155,414617,"N"
"2132","MCD","P","Midday",0.00879353461490635,99.8102580802239,0.0119212848818263,147254,"N"
"2135","MCD","Q","Midday",0.00866648852686614,99.7582033761209,0.0114505684469978,289336,"N"
"2137","MCD","W","Midday",0.0142865862165179,99.6132653684032,0.0155113375916773,4900,"N"
"2140","MCD","X","Midday",0.00909215753728693,100.026363372803,0.0127279108220881,5100,"N"
"2143","MCD","Y","Midday",0.00994017629912405,99.7958183982156,0.0121215357924953,18400,"N"
"2146","MCD","Z","Midday",0.00822505707732098,99.7272041126244,0.011520899927247,143853,"N"
"2151","MDLZ","A","Midday",0.00712125951593572,30.8521819548173,0.00803014003869259,7000,"Q"
"2154","MDLZ","B","Midday",0.00898297435687508,30.8273816622516,0.00982876150509622,141736,"Q"
"2156","MDLZ","C","Midday",0.00941153133616728,30.8323530309341,0.00941153133616728,3450,"Q"
"2162","MDLZ","J","Midday",0.00868514899279552,30.8415384587295,0.0089875183005148,217626,"Q"
"2165","MDLZ","K","Midday",0.0076883560442704,30.8301056026625,0.00805812971752575,354944,"Q"
"2168","MDLZ","P","Midday",0.00662691603861582,30.8268883652395,0.00707027813541277,338269,"Q"
"2171","MDLZ","Q","Midday",0.00835166269591942,30.8334595989849,0.00901448073984074,715649,"Q"
"2173","MDLZ","W","Midday",0.00976472742417279,30.8571765002082,0.00976472742417279,11300,"Q"
"2176","MDLZ","X","Midday",0.00940397401519169,30.8290065740118,0.00940397401519169,19100,"Q"
"2179","MDLZ","Y","Midday",0.00908636038275136,30.8399238392786,0.00923859972235717,70897,"Q"
"2182","MDLZ","Z","Midday",0.0077379418815541,30.8337452523839,0.00825021490480643,578608,"Q"
"2187","MDT","B","Midday",0.00940244094185207,47.2510596150937,0.00989134415336277,18931,"N"
"2188","MDT","C","Midday",0.00999975204467773,47.2374997138977,0.00999975204467773,1000,"N"
"2194","MDT","J","Midday",0.00917810506897795,47.2426347552605,0.00948803122795496,93049,"N"
"2197","MDT","K","Midday",0.00841097281254392,47.2311319983166,0.00911550793511935,85728,"N"
"2200","MDT","N","Midday",0.00966550746640026,47.2227952615308,0.0102256557290835,552977,"N"
"2203","MDT","P","Midday",0.00842807309847352,47.2498227293046,0.00946806057688756,173819,"N"
"2206","MDT","Q","Midday",0.00829560575429459,47.2480791154553,0.0104994643018742,321337,"N"
"2208","MDT","W","Midday",0.010320810171274,47.2366663125845,0.0101925776554988,19600,"N"
"2209","MDT","X","Midday",0.0105271590383429,47.1815789875231,0.00947430259303043,2100,"N"
"2211","MDT","Y","Midday",0.00982619575832201,47.2601302768873,0.010260938561481,12398,"N"
"2214","MDT","Z","Midday",0.00809247173694824,47.2357504054971,0.0101658834051762,165594,"N"
"2220","MET","B","Midday",0.00846402238054973,38.1584634641322,0.00948811042599562,49826,"N"
"2223","MET","C","Midday",0.0118367720623406,38.1694896464445,0.0087755164321588,7148,"N"
"2229","MET","J","Midday",0.00883584324317642,38.1614746190325,0.00922816795638845,98733,"N"
"2232","MET","K","Midday",0.00812777548634533,38.1466961075031,0.00852412589321053,142211,"N"
"2235","MET","N","Midday",0.00909375925341573,38.1536761892882,0.00974754462015757,349941,"N"
"2238","MET","P","Midday",0.00807518262541696,38.1596067907212,0.0093258889873376,191424,"N"
"2241","MET","Q","Midday",0.00848780119391984,38.1554055868269,0.0100265152983994,385329,"N"
"2244","MET","W","Midday",0.0102690009660618,38.1689248033749,0.00994643344674059,31100,"N"
"2246","MET","X","Midday",0.01071412222726,38.1099995204381,0.01071412222726,1600,"N"
"2249","MET","Y","Midday",0.00935938419439854,38.1650479879135,0.00971185244046725,43391,"N"
"2252","MET","Z","Midday",0.00814065765916256,38.1672982562455,0.00972428668411752,284618,"N"
"2258","MMM","B","Midday",0.0174690529152199,106.442345560333,0.0179627029984086,17600,"N"
"2261","MMM","C","Midday",0.00888994004991319,106.577221340603,0.0144441392686632,900,"N"
"2267","MMM","J","Midday",0.00970189488349269,106.512562234603,0.0129348603054066,21351,"N"
"2270","MMM","K","Midday",0.0093678100199639,106.517832092092,0.0141458390634271,45747,"N"
"2273","MMM","N","Midday",0.0113967470175713,106.503853570847,0.0153774124127786,162067,"N"
"2276","MMM","P","Midday",0.00976625942726379,106.531247348419,0.0138379160020906,58682,"N"
"2279","MMM","Q","Midday",0.0101005022798605,106.513725081486,0.0146144278606965,94447,"N"
"2281","MMM","W","Midday",0.0146682739257812,106.448000590007,0.0226679484049479,1500,"N"
"2284","MMM","X","Midday",0.011427743094308,106.567143031529,0.011427743094308,800,"N"
"2287","MMM","Y","Midday",0.0156936088617701,106.469014634181,0.0173725211707345,13900,"N"
"2290","MMM","Z","Midday",0.00920397416464066,106.513320503018,0.0140225086537891,62723,"N"
"2296","MO","B","Midday",0.00899099647451978,34.9600230517373,0.00986241565202719,87681,"N"
"2298","MO","C","Midday",0.00742830548967634,34.984500013079,0.00699975149972098,28422,"N"
"2304","MO","J","Midday",0.00931298253112733,34.9584935743278,0.00955827617551674,164981,"N"
"2307","MO","K","Midday",0.00803098787178709,34.9145443527314,0.0085063303227562,292590,"N"
"2310","MO","N","Midday",0.00885693091558496,34.9469659011976,0.00922566247900679,764099,"N"
"2313","MO","P","Midday",0.00781129632350027,34.9169914135625,0.00967421686973918,355443,"N"
"2316","MO","Q","Midday",0.00759919136887944,34.9228784691094,0.00973076655946929,452088,"N"
"2319","MO","W","Midday",0.00991777513847976,34.9082786997811,0.00975386822809939,34812,"N"
"2321","MO","X","Midday",0.00972648516093215,34.981369959165,0.0102743383956282,18200,"N"
"2324","MO","Y","Midday",0.00953453554546754,34.9706097029794,0.00968967784534801,62904,"N"
"2327","MO","Z","Midday",0.00791705488668057,34.9490483091692,0.00961421840965993,345355,"N"
"2333","MON","B","Midday",0.0220645781486265,104.040000152588,0.025741946312689,37367,"N"
"2336","MON","C","Midday",0.00875091552734375,104.028748512268,0.0212497711181641,7647,"N"
"2342","MON","J","Midday",0.0124119520187378,103.890982253211,0.0206699882234846,64268,"N"
"2345","MON","K","Midday",0.0118382546154926,103.924924638912,0.0236024425002253,157152,"N"
"2348","MON","N","Midday",0.0174509619368988,103.926702460464,0.0228656262767558,182431,"N"
"2351","MON","P","Midday",0.013778849001284,103.967296268322,0.0205186137446651,160486,"N"
"2354","MON","Q","Midday",0.0122849182825882,103.865407847269,0.0194290932784462,176212,"N"
"2356","MON","W","Midday",0.0466690063476562,105.173332214355,0.0466690063476562,300,"N"
"2358","MON","X","Midday",0.0171421595982143,103.934285845075,0.0257132393973214,800,"N"
"2361","MON","Y","Midday",0.0214781327681108,104.042727340351,0.0245461030439897,18456,"N"
"2364","MON","Z","Midday",0.0124156246446583,104.002756811168,0.0210106078892538,79512,"N"
"2370","MRK","B","Midday",0.0096257731663777,44.8948037186621,0.00982190708425593,74304,"N"
