"exchange"	"symbol"	"x"
"54524"	"N"	"THI"	20954
"54525"	"P"	"THI"	4680
"54526"	"Q"	"THI"	10800
"54527"	"W"	"THI"	1100
"54528"	"X"	"THI"	400
"54529"	"Y"	"THI"	400
"54530"	"Z"	"THI"	6300
"54547"	"B"	"THO"	4500
"54548"	"C"	"THO"	100
"54549"	"D"	"THO"	39827
"54550"	"J"	"THO"	1400
"54551"	"K"	"THO"	26581
"54552"	"N"	"THO"	17225
"54553"	"P"	"THO"	17661
"54554"	"Q"	"THO"	9429
"54555"	"W"	"THO"	1100
"54556"	"X"	"THO"	1500
"54557"	"Y"	"THO"	600
"54558"	"Z"	"THO"	5600
"54576"	"B"	"THR"	2100
"54577"	"D"	"THR"	147563
"54578"	"J"	"THR"	1400
"54579"	"K"	"THR"	2756
"54580"	"N"	"THR"	19166
"54581"	"P"	"THR"	20614
"54582"	"Q"	"THR"	3000
"54583"	"W"	"THR"	700
"54584"	"X"	"THR"	200
"54585"	"Y"	"THR"	1145
"54586"	"Z"	"THR"	6545
"54598"	"B"	"THS"	4123
"54599"	"D"	"THS"	53774
"54600"	"J"	"THS"	1715
"54601"	"K"	"THS"	4883
"54602"	"N"	"THS"	13107
"54603"	"P"	"THS"	8544
"54604"	"Q"	"THS"	6038
"54605"	"W"	"THS"	400
"54606"	"X"	"THS"	200
"54607"	"Y"	"THS"	400
"54608"	"Z"	"THS"	2975
"54623"	"B"	"TI"	3157
"54624"	"D"	"TI"	48910
"54625"	"J"	"TI"	1125
"54626"	"K"	"TI"	1772
"54627"	"N"	"TI"	21939
"54628"	"P"	"TI"	5000
"54629"	"Q"	"TI"	1100
"54630"	"X"	"TI"	1600
"54631"	"Y"	"TI"	1000
"54632"	"Z"	"TI"	1500
"54655"	"B"	"TIF"	30674
"54656"	"C"	"TIF"	300
"54657"	"D"	"TIF"	156503
"54658"	"J"	"TIF"	6700
"54659"	"K"	"TIF"	35234
"54660"	"N"	"TIF"	52361
"54661"	"P"	"TIF"	70079
"54662"	"Q"	"TIF"	50206
"54663"	"W"	"TIF"	3300
"54664"	"X"	"TIF"	2800
"54665"	"Y"	"TIF"	6098
"54666"	"Z"	"TIF"	27931
"54677"	"B"	"TISI"	2119
"54678"	"D"	"TISI"	11891
"54679"	"J"	"TISI"	1100
"54680"	"K"	"TISI"	5154
"54681"	"N"	"TISI"	5600
"54682"	"P"	"TISI"	4700
"54683"	"Q"	"TISI"	5794
"54684"	"X"	"TISI"	100
"54685"	"Y"	"TISI"	300
"54686"	"Z"	"TISI"	500
"54707"	"B"	"TJX"	63500
"54708"	"C"	"TJX"	800
"54709"	"D"	"TJX"	777065
"54710"	"J"	"TJX"	33509
"54711"	"K"	"TJX"	75668
"54712"	"N"	"TJX"	128505
"54713"	"P"	"TJX"	92986
"54714"	"Q"	"TJX"	180443
"54715"	"W"	"TJX"	6400
"54716"	"X"	"TJX"	3900
"54717"	"Y"	"TJX"	3400
"54718"	"Z"	"TJX"	128006
"54736"	"B"	"TK"	15074
"54737"	"C"	"TK"	600
"54738"	"D"	"TK"	56928
"54739"	"J"	"TK"	6700
"54740"	"K"	"TK"	16956
"54741"	"N"	"TK"	30574
"54742"	"P"	"TK"	14850
"54743"	"Q"	"TK"	49722
"54744"	"W"	"TK"	8200
"54745"	"X"	"TK"	1600
"54746"	"Y"	"TK"	6400
"54747"	"Z"	"TK"	5909
"54763"	"B"	"TKC"	4300
"54764"	"C"	"TKC"	300
"54765"	"D"	"TKC"	82172
"54766"	"J"	"TKC"	1710
"54767"	"K"	"TKC"	2641
"54768"	"N"	"TKC"	26106
"54769"	"P"	"TKC"	7000
"54770"	"Q"	"TKC"	32940
"54771"	"W"	"TKC"	1700
"54772"	"X"	"TKC"	200
"54773"	"Y"	"TKC"	1400
"54774"	"Z"	"TKC"	4600
"54779"	"B"	"TKF"	400
"54780"	"D"	"TKF"	40406
"54781"	"K"	"TKF"	100
"54782"	"N"	"TKF"	45238
"54783"	"Q"	"TKF"	900
"54801"	"B"	"TKR"	11200
"54802"	"D"	"TKR"	117262
"54803"	"J"	"TKR"	3400
"54804"	"K"	"TKR"	27663
"54805"	"N"	"TKR"	76212
"54806"	"P"	"TKR"	28953
"54807"	"Q"	"TKR"	34099
"54808"	"W"	"TKR"	2300
"54809"	"Y"	"TKR"	700
"54810"	"Z"	"TKR"	16870
"54816"	"B"	"TLI"	500
"54817"	"D"	"TLI"	7952
"54818"	"K"	"TLI"	1746
"54819"	"N"	"TLI"	3173
"54820"	"P"	"TLI"	2309
"54821"	"Q"	"TLI"	1050
"54822"	"Z"	"TLI"	1188
"54838"	"B"	"TLK"	2400
"54839"	"D"	"TLK"	20010
"54840"	"J"	"TLK"	800
"54841"	"K"	"TLK"	3053
"54842"	"N"	"TLK"	14125
"54843"	"P"	"TLK"	10115
"54844"	"Q"	"TLK"	5622
"54845"	"W"	"TLK"	600
"54846"	"Y"	"TLK"	1600
"54847"	"Z"	"TLK"	3622
"54858"	"B"	"TLLP"	18210
"54859"	"D"	"TLLP"	25021
"54860"	"J"	"TLLP"	900
"54861"	"K"	"TLLP"	5370
"54862"	"N"	"TLLP"	5803
"54863"	"P"	"TLLP"	8793
"54864"	"Q"	"TLLP"	3400
"54865"	"W"	"TLLP"	1400
"54866"	"X"	"TLLP"	100
"54867"	"Y"	"TLLP"	800
"54868"	"Z"	"TLLP"	3000
"54891"	"B"	"TLM"	128381
"54892"	"C"	"TLM"	1700
"54893"	"D"	"TLM"	1032108
"54894"	"J"	"TLM"	57488
"54895"	"K"	"TLM"	119808
"54896"	"N"	"TLM"	412545
"54897"	"P"	"TLM"	128424
"54898"	"Q"	"TLM"	159026
"54899"	"W"	"TLM"	77331
"54900"	"X"	"TLM"	20000
"54901"	"Y"	"TLM"	60672
"54902"	"Z"	"TLM"	170187
"54907"	"D"	"TLP"	5449
"54908"	"K"	"TLP"	314
"54909"	"N"	"TLP"	300
"54910"	"Z"	"TLP"	100
"54922"	"B"	"TLYS"	600
"54923"	"D"	"TLYS"	4293
"54924"	"K"	"TLYS"	623
"54925"	"N"	"TLYS"	1682
"54926"	"P"	"TLYS"	600
"54927"	"Q"	"TLYS"	400
"54928"	"Y"	"TLYS"	300
"54929"	"Z"	"TLYS"	1000
"54943"	"B"	"TM"	12000
"54944"	"C"	"TM"	600
"54945"	"D"	"TM"	118054
"54946"	"J"	"TM"	2300
"54947"	"K"	"TM"	12229
"54948"	"N"	"TM"	41292
"54949"	"P"	"TM"	39863
"54950"	"Q"	"TM"	17863
"54951"	"W"	"TM"	800
"54952"	"X"	"TM"	300
"54953"	"Y"	"TM"	3000
"54954"	"Z"	"TM"	22947
"54974"	"B"	"TMH"	15582
"54975"	"C"	"TMH"	100
"54976"	"D"	"TMH"	254108
"54977"	"J"	"TMH"	4700
"54978"	"K"	"TMH"	19316
"54979"	"N"	"TMH"	79859
"54980"	"P"	"TMH"	23272
"54981"	"Q"	"TMH"	34000
"54982"	"W"	"TMH"	2200
"54983"	"X"	"TMH"	700
"54984"	"Y"	"TMH"	2100
"54985"	"Z"	"TMH"	29291
"55001"	"B"	"TMHC"	7380
"55002"	"C"	"TMHC"	300
"55003"	"D"	"TMHC"	278250
"55004"	"J"	"TMHC"	7520
"55005"	"K"	"TMHC"	44872
"55006"	"N"	"TMHC"	106755
"55007"	"P"	"TMHC"	147223
"55008"	"Q"	"TMHC"	35635
"55009"	"X"	"TMHC"	900
"55010"	"Y"	"TMHC"	3400
"55011"	"Z"	"TMHC"	18104
"55033"	"B"	"TMK"	10500
"55034"	"C"	"TMK"	1000
"55035"	"D"	"TMK"	74602
"55036"	"J"	"TMK"	4522
"55037"	"K"	"TMK"	13235
"55038"	"N"	"TMK"	66237
"55039"	"P"	"TMK"	18408
"55040"	"Q"	"TMK"	17607
"55041"	"W"	"TMK"	6200
"55042"	"X"	"TMK"	1000
"55043"	"Y"	"TMK"	3300
"55044"	"Z"	"TMK"	13343
"55068"	"B"	"TMO"	26532
"55069"	"C"	"TMO"	3700
"55070"	"D"	"TMO"	675920
"55071"	"J"	"TMO"	21947
"55072"	"K"	"TMO"	100630
"55073"	"N"	"TMO"	285735
"55074"	"P"	"TMO"	125959
"55075"	"Q"	"TMO"	98083
"55076"	"W"	"TMO"	5300
"55077"	"X"	"TMO"	1100
"55078"	"Y"	"TMO"	13391
"55079"	"Z"	"TMO"	59304
"55084"	"B"	"TMS"	200
"55085"	"D"	"TMS"	10072
"55086"	"N"	"TMS"	2800
"55087"	"P"	"TMS"	700
"55088"	"Q"	"TMS"	800
"55089"	"X"	"TMS"	100
"55090"	"Z"	"TMS"	1532
"55101"	"B"	"TNC"	4100
"55102"	"D"	"TNC"	33961
"55103"	"J"	"TNC"	400
"55104"	"K"	"TNC"	3338
"55105"	"N"	"TNC"	11781
"55106"	"P"	"TNC"	12200
"55107"	"Q"	"TNC"	2540
"55108"	"W"	"TNC"	800
"55109"	"X"	"TNC"	100
"55110"	"Y"	"TNC"	5383
"55111"	"Z"	"TNC"	2379
"55117"	"B"	"TNH"	100
"55118"	"D"	"TNH"	6730
"55119"	"J"	"TNH"	100
"55120"	"K"	"TNH"	400
"55121"	"N"	"TNH"	300
"55122"	"P"	"TNH"	2362
"55123"	"Q"	"TNH"	200
"55124"	"W"	"TNH"	900
"55125"	"Z"	"TNH"	100
"55142"	"B"	"TNK"	5036
"55143"	"D"	"TNK"	62644
"55144"	"J"	"TNK"	2066
"55145"	"K"	"TNK"	4093
"55146"	"N"	"TNK"	14404
"55147"	"P"	"TNK"	6178
"55148"	"Q"	"TNK"	9244
"55149"	"W"	"TNK"	900
"55150"	"X"	"TNK"	900
"55151"	"Y"	"TNK"	1000
"55152"	"Z"	"TNK"	5000
"55161"	"B"	"TNP"	200
"55162"	"D"	"TNP"	143075
"55163"	"J"	"TNP"	400
"55164"	"K"	"TNP"	1900
"55165"	"N"	"TNP"	14522
"55166"	"P"	"TNP"	9744
"55167"	"Q"	"TNP"	3500
"55168"	"W"	"TNP"	900
"55169"	"Y"	"TNP"	700
"55170"	"Z"	"TNP"	400
"55195"	"B"	"TOL"	73741
"55196"	"C"	"TOL"	3800
"55197"	"D"	"TOL"	2549866
"55198"	"J"	"TOL"	98735
"55199"	"K"	"TOL"	396932
"55200"	"M"	"TOL"	100
"55201"	"N"	"TOL"	615969
"55202"	"P"	"TOL"	564820
"55203"	"Q"	"TOL"	608794
"55204"	"W"	"TOL"	38072
"55205"	"X"	"TOL"	7300
"55206"	"Y"	"TOL"	50454
"55207"	"Z"	"TOL"	305946
"55218"	"B"	"TOO"	1800
"55219"	"C"	"TOO"	200
"55220"	"D"	"TOO"	57665
"55221"	"K"	"TOO"	4430
"55222"	"N"	"TOO"	7242
"55223"	"P"	"TOO"	3000
"55224"	"Q"	"TOO"	1700
"55225"	"W"	"TOO"	400
"55226"	"X"	"TOO"	1100
"55227"	"Y"	"TOO"	700
"55228"	"Z"	"TOO"	2800
"55247"	"B"	"TOT"	3550
"55248"	"D"	"TOT"	335660
"55249"	"J"	"TOT"	3699
"55250"	"K"	"TOT"	41011
"55251"	"N"	"TOT"	69486
"55252"	"P"	"TOT"	95652
"55253"	"Q"	"TOT"	12522
"55254"	"W"	"TOT"	400
"55255"	"X"	"TOT"	400
"55256"	"Y"	"TOT"	2900
"55257"	"Z"	"TOT"	19960
"55261"	"B"	"TOWR"	100
"55262"	"C"	"TOWR"	200
"55263"	"D"	"TOWR"	10276
"55264"	"J"	"TOWR"	600
"55265"	"K"	"TOWR"	300
"55266"	"N"	"TOWR"	1400
"55267"	"P"	"TOWR"	1196
"55268"	"Q"	"TOWR"	200
"55269"	"Z"	"TOWR"	200
"55286"	"B"	"TPC"	2600
"55287"	"D"	"TPC"	30314
"55288"	"J"	"TPC"	800
"55289"	"K"	"TPC"	3600
"55290"	"N"	"TPC"	28933
"55291"	"P"	"TPC"	10100
"55292"	"Q"	"TPC"	12040
"55293"	"W"	"TPC"	1200
"55294"	"X"	"TPC"	300
"55295"	"Y"	"TPC"	700
"55296"	"Z"	"TPC"	3000
"55300"	"B"	"TPGI"	200
"55301"	"D"	"TPGI"	5972
"55302"	"J"	"TPGI"	100
"55303"	"K"	"TPGI"	200
"55304"	"P"	"TPGI"	2300
"55305"	"Q"	"TPGI"	3100
"55306"	"Z"	"TPGI"	1400
"55317"	"B"	"TPH"	6000
"55318"	"C"	"TPH"	100
"55319"	"D"	"TPH"	50582
"55320"	"J"	"TPH"	600
"55321"	"K"	"TPH"	2300
"55322"	"N"	"TPH"	8000
"55323"	"P"	"TPH"	3800
"55324"	"Q"	"TPH"	5144
"55325"	"W"	"TPH"	100
"55326"	"X"	"TPH"	300
"55327"	"Y"	"TPH"	700
"55328"	"Z"	"TPH"	2000
"55332"	"B"	"TPL"	100
"55333"	"D"	"TPL"	2871
"55334"	"K"	"TPL"	1000
"55335"	"N"	"TPL"	200
"55336"	"P"	"TPL"	400
"55337"	"Q"	"TPL"	200
"55338"	"W"	"TPL"	200
"55357"	"B"	"TPX"	27755
"55358"	"C"	"TPX"	100
"55359"	"D"	"TPX"	246046
"55360"	"J"	"TPX"	6719
"55361"	"K"	"TPX"	59703
"55362"	"N"	"TPX"	41412
"55363"	"P"	"TPX"	29297
"55364"	"Q"	"TPX"	40733
"55365"	"W"	"TPX"	1200
"55366"	"X"	"TPX"	2100
"55367"	"Y"	"TPX"	5447
"55368"	"Z"	"TPX"	15832
"55370"	"D"	"TPZ"	12677
"55371"	"K"	"TPZ"	459
"55372"	"N"	"TPZ"	1413
"55373"	"P"	"TPZ"	500
"55374"	"Q"	"TPZ"	1200
"55375"	"Y"	"TPZ"	400
"55376"	"Z"	"TPZ"	200
"55387"	"B"	"TR"	2200
"55388"	"C"	"TR"	100
"55389"	"D"	"TR"	12925
"55390"	"J"	"TR"	900
"55391"	"K"	"TR"	2685
"55392"	"N"	"TR"	11693
"55393"	"P"	"TR"	4803
"55394"	"Q"	"TR"	300
"55395"	"Y"	"TR"	1101
"55396"	"Z"	"TR"	1458
"55402"	"B"	"TRC"	200
"55403"	"C"	"TRC"	100
"55404"	"D"	"TRC"	9515
"55405"	"J"	"TRC"	100
"55406"	"K"	"TRC"	1083
"55407"	"N"	"TRC"	3629
"55408"	"P"	"TRC"	3032
"55409"	"Q"	"TRC"	1100
"55410"	"W"	"TRC"	100
"55411"	"Y"	"TRC"	100
"55412"	"Z"	"TRC"	300
"55421"	"B"	"TREX"	3800
"55422"	"D"	"TREX"	15782
"55423"	"J"	"TREX"	800
"55424"	"K"	"TREX"	6200
"55425"	"N"	"TREX"	6831
"55426"	"P"	"TREX"	12272
"55427"	"Q"	"TREX"	4400
"55428"	"Y"	"TREX"	1200
"55429"	"Z"	"TREX"	1200
"55430"	"D"	"TRF"	4226
"55431"	"K"	"TRF"	300
"55432"	"N"	"TRF"	3300
"55447"	"B"	"TRGP"	900
"55448"	"C"	"TRGP"	100
"55449"	"D"	"TRGP"	38911
"55450"	"J"	"TRGP"	26200
"55451"	"K"	"TRGP"	5857
"55452"	"N"	"TRGP"	13478
"55453"	"P"	"TRGP"	10957
"55454"	"Q"	"TRGP"	8053
"55455"	"Y"	"TRGP"	600
"55456"	"Z"	"TRGP"	2000
"55479"	"B"	"TRI"	18953
"55480"	"C"	"TRI"	200
"55481"	"D"	"TRI"	131780
"55482"	"J"	"TRI"	9387
"55483"	"K"	"TRI"	16070
"55484"	"N"	"TRI"	48419
"55485"	"P"	"TRI"	49588
"55486"	"Q"	"TRI"	31620
"55487"	"W"	"TRI"	900
"55488"	"X"	"TRI"	1600
"55489"	"Y"	"TRI"	6800
"55490"	"Z"	"TRI"	23298
"55495"	"D"	"TRK"	1935
"55496"	"N"	"TRK"	700
"55497"	"Q"	"TRK"	418
"55519"	"B"	"TRLA"	7200
"55520"	"D"	"TRLA"	141265
"55521"	"J"	"TRLA"	6034
"55522"	"K"	"TRLA"	20721
"55523"	"N"	"TRLA"	37034
"55524"	"P"	"TRLA"	24621
"55525"	"Q"	"TRLA"	16498
"55526"	"W"	"TRLA"	2200
"55527"	"X"	"TRLA"	200
"55528"	"Y"	"TRLA"	2100
"55529"	"Z"	"TRLA"	3860
"55546"	"B"	"TRN"	37609
"55547"	"C"	"TRN"	200
"55548"	"D"	"TRN"	84429
"55549"	"J"	"TRN"	5045
"55550"	"K"	"TRN"	30760
"55551"	"N"	"TRN"	40374
"55552"	"P"	"TRN"	35088
"55553"	"Q"	"TRN"	40623
"55554"	"W"	"TRN"	1900
"55555"	"X"	"TRN"	100
"55556"	"Y"	"TRN"	1600
"55557"	"Z"	"TRN"	16397
"55564"	"B"	"TRNO"	1300
"55565"	"D"	"TRNO"	14014
"55566"	"K"	"TRNO"	200
"55567"	"N"	"TRNO"	2720
"55568"	"P"	"TRNO"	1100
"55569"	"Q"	"TRNO"	600
"55570"	"Z"	"TRNO"	1300
"55591"	"B"	"TROX"	10200
"55592"	"C"	"TROX"	900
"55593"	"D"	"TROX"	251921
"55594"	"J"	"TROX"	12200
"55595"	"K"	"TROX"	56255
"55596"	"N"	"TROX"	35309
"55597"	"P"	"TROX"	47986
"55598"	"Q"	"TROX"	57326
"55599"	"W"	"TROX"	1291
"55600"	"X"	"TROX"	100
"55601"	"Y"	"TROX"	7700
"55602"	"Z"	"TROX"	32142
"55624"	"B"	"TRP"	20700
"55625"	"C"	"TRP"	200
"55626"	"D"	"TRP"	102423
"55627"	"J"	"TRP"	12305
"55628"	"K"	"TRP"	10395
"55629"	"N"	"TRP"	35239
"55630"	"P"	"TRP"	41922
"55631"	"Q"	"TRP"	21537
"55632"	"W"	"TRP"	1300
"55633"	"X"	"TRP"	4400
"55634"	"Y"	"TRP"	9300
"55635"	"Z"	"TRP"	19800
"55657"	"B"	"TRQ"	83071
"55658"	"C"	"TRQ"	700
"55659"	"D"	"TRQ"	445988
"55660"	"J"	"TRQ"	39864
"55661"	"K"	"TRQ"	35373
"55662"	"N"	"TRQ"	103310
"55663"	"P"	"TRQ"	53474
"55664"	"Q"	"TRQ"	72637
"55665"	"W"	"TRQ"	8841
"55666"	"X"	"TRQ"	5600
"55667"	"Y"	"TRQ"	17877
"55668"	"Z"	"TRQ"	66871
"55674"	"D"	"TRR"	25345
"55675"	"N"	"TRR"	500
"55676"	"P"	"TRR"	100
"55677"	"Q"	"TRR"	400
"55678"	"Z"	"TRR"	920
"55702"	"B"	"TRV"	56040
"55703"	"C"	"TRV"	500
"55704"	"D"	"TRV"	509651
"55705"	"J"	"TRV"	44493
"55706"	"K"	"TRV"	130150
"55707"	"N"	"TRV"	224052
"55708"	"P"	"TRV"	138725
"55709"	"Q"	"TRV"	120939
"55710"	"W"	"TRV"	23473
"55711"	"X"	"TRV"	4200
"55712"	"Y"	"TRV"	20593
"55713"	"Z"	"TRV"	106689
"55731"	"B"	"TRW"	8200
"55732"	"C"	"TRW"	200
"55733"	"D"	"TRW"	224481
"55734"	"J"	"TRW"	8200
"55735"	"K"	"TRW"	48650
"55736"	"N"	"TRW"	22772
"55737"	"P"	"TRW"	50078
"55738"	"Q"	"TRW"	52227
"55739"	"W"	"TRW"	3800
"55740"	"X"	"TRW"	500
"55741"	"Y"	"TRW"	1100
"55742"	"Z"	"TRW"	30805
"55763"	"B"	"TS"	19356
"55764"	"C"	"TS"	500
"55765"	"D"	"TS"	126051
"55766"	"J"	"TS"	22937
"55767"	"K"	"TS"	59198
"55768"	"N"	"TS"	86463
"55769"	"P"	"TS"	96631
"55770"	"Q"	"TS"	43083
"55771"	"W"	"TS"	2000
"55772"	"X"	"TS"	4900
"55773"	"Y"	"TS"	8652
"55774"	"Z"	"TS"	36400
"55782"	"B"	"TSI"	958
"55783"	"D"	"TSI"	52031
"55784"	"K"	"TSI"	1500
"55785"	"N"	"TSI"	2994
"55786"	"P"	"TSI"	8837
"55787"	"Q"	"TSI"	2525
"55788"	"Y"	"TSI"	900
"55789"	"Z"	"TSI"	500
"55809"	"B"	"TSL"	45922
"55810"	"C"	"TSL"	4000
"55811"	"D"	"TSL"	1086135
"55812"	"J"	"TSL"	34023
"55813"	"K"	"TSL"	152851
"55814"	"N"	"TSL"	146122
"55815"	"P"	"TSL"	173566
"55816"	"Q"	"TSL"	201128
"55817"	"W"	"TSL"	2400
"55818"	"X"	"TSL"	1600
"55819"	"Y"	"TSL"	14148
"55820"	"Z"	"TSL"	75542
"55844"	"B"	"TSM"	276100
"55845"	"C"	"TSM"	3000
"55846"	"D"	"TSM"	6748372
"55847"	"J"	"TSM"	490854
"55848"	"K"	"TSM"	376511
"55849"	"N"	"TSM"	699424
"55850"	"P"	"TSM"	506270
"55851"	"Q"	"TSM"	983616
"55852"	"W"	"TSM"	30755
"55853"	"X"	"TSM"	183636
"55854"	"Y"	"TSM"	103608
"55855"	"Z"	"TSM"	899330
"55879"	"B"	"TSN"	39123
"55880"	"C"	"TSN"	200
"55881"	"D"	"TSN"	562135
"55882"	"J"	"TSN"	43576
"55883"	"K"	"TSN"	143889
"55884"	"N"	"TSN"	227176
"55885"	"P"	"TSN"	86145
"55886"	"Q"	"TSN"	104761
"55887"	"W"	"TSN"	7800
"55888"	"X"	"TSN"	12075
"55889"	"Y"	"TSN"	10417
"55890"	"Z"	"TSN"	125927
"55914"	"B"	"TSO"	39900
"55915"	"C"	"TSO"	700
"55916"	"D"	"TSO"	834192
"55917"	"J"	"TSO"	34277
"55918"	"K"	"TSO"	155726
"55919"	"N"	"TSO"	169915
"55920"	"P"	"TSO"	146924
"55921"	"Q"	"TSO"	338033
"55922"	"W"	"TSO"	14910
"55923"	"X"	"TSO"	1900
"55924"	"Y"	"TSO"	12731
"55925"	"Z"	"TSO"	105880
"55942"	"B"	"TSS"	22850
"55943"	"C"	"TSS"	900
"55944"	"D"	"TSS"	167444
"55945"	"J"	"TSS"	12620
"55946"	"K"	"TSS"	22993
"55947"	"N"	"TSS"	181400
"55948"	"P"	"TSS"	59078
"55949"	"Q"	"TSS"	55565
"55950"	"W"	"TSS"	5800
"55951"	"X"	"TSS"	5400
"55952"	"Y"	"TSS"	4600
"55953"	"Z"	"TSS"	37358
"55974"	"B"	"TSU"	9310
"55975"	"C"	"TSU"	200
"55976"	"D"	"TSU"	138596
"55977"	"J"	"TSU"	15800
"55978"	"K"	"TSU"	67613
"55979"	"N"	"TSU"	128160
"55980"	"P"	"TSU"	75234
"55981"	"Q"	"TSU"	63136
"55982"	"W"	"TSU"	3000
"55983"	"X"	"TSU"	9800
"55984"	"Y"	"TSU"	4000
"55985"	"Z"	"TSU"	74283
"56001"	"B"	"TTC"	2200
"56002"	"C"	"TTC"	100
"56003"	"D"	"TTC"	52851
"56004"	"J"	"TTC"	1900
"56005"	"K"	"TTC"	5531
"56006"	"N"	"TTC"	18195
"56007"	"P"	"TTC"	7061
"56008"	"Q"	"TTC"	8164
"56009"	"W"	"TTC"	1200
"56010"	"X"	"TTC"	200
"56011"	"Y"	"TTC"	2800
"56012"	"Z"	"TTC"	11212
"56021"	"B"	"TTF"	100
"56022"	"D"	"TTF"	20186
"56023"	"K"	"TTF"	10399
"56024"	"N"	"TTF"	12802
"56025"	"P"	"TTF"	6743
"56026"	"Q"	"TTF"	1300
"56027"	"Y"	"TTF"	100
"56028"	"Z"	"TTF"	1300
"56048"	"B"	"TTI"	4213
"56049"	"C"	"TTI"	100
"56050"	"D"	"TTI"	79015
"56051"	"J"	"TTI"	6200
"56052"	"K"	"TTI"	20487
"56053"	"N"	"TTI"	66166
"56054"	"P"	"TTI"	24339
"56055"	"Q"	"TTI"	38859
"56056"	"W"	"TTI"	1800
"56057"	"X"	"TTI"	900
"56058"	"Y"	"TTI"	3600
"56059"	"Z"	"TTI"	22721
"56079"	"B"	"TTM"	14700
"56080"	"C"	"TTM"	750
"56081"	"D"	"TTM"	223756
"56082"	"J"	"TTM"	24000
"56083"	"K"	"TTM"	50782
"56084"	"N"	"TTM"	173908
"56085"	"P"	"TTM"	102873
"56086"	"Q"	"TTM"	76185
"56087"	"W"	"TTM"	3500
"56088"	"X"	"TTM"	300
"56089"	"Y"	"TTM"	10800
"56090"	"Z"	"TTM"	52890
"56094"	"D"	"TTP"	24466
"56095"	"J"	"TTP"	300
"56096"	"K"	"TTP"	300
"56097"	"N"	"TTP"	6935
"56098"	"P"	"TTP"	900
"56099"	"Q"	"TTP"	500
"56100"	"Y"	"TTP"	500
"56101"	"Z"	"TTP"	200
"56106"	"B"	"TU"	1500
"56107"	"C"	"TU"	500
"56108"	"D"	"TU"	16987
"56109"	"J"	"TU"	600
"56110"	"K"	"TU"	1400
"56111"	"N"	"TU"	3382
"56112"	"P"	"TU"	500
"56113"	"Q"	"TU"	1200
"56114"	"Y"	"TU"	200
"56115"	"Z"	"TU"	900
"56120"	"B"	"TUC"	100
"56121"	"D"	"TUC"	1500
"56122"	"N"	"TUC"	100
"56123"	"P"	"TUC"	200
"56124"	"Q"	"TUC"	100
"56125"	"Z"	"TUC"	200
"56142"	"B"	"TUMI"	3400
"56143"	"D"	"TUMI"	87803
"56144"	"J"	"TUMI"	2700
"56145"	"K"	"TUMI"	15994
"56146"	"N"	"TUMI"	16984
"56147"	"P"	"TUMI"	61499
"56148"	"Q"	"TUMI"	8329
"56149"	"W"	"TUMI"	1500
"56150"	"Y"	"TUMI"	4200
"56151"	"Z"	"TUMI"	17351
"56169"	"B"	"TUP"	35193
"56170"	"C"	"TUP"	1100
"56171"	"D"	"TUP"	181362
"56172"	"J"	"TUP"	1800
"56173"	"K"	"TUP"	18008
"56174"	"N"	"TUP"	56837
"56175"	"P"	"TUP"	50482
"56176"	"Q"	"TUP"	22096
"56177"	"W"	"TUP"	300
"56178"	"X"	"TUP"	600
"56179"	"Y"	"TUP"	13600
"56180"	"Z"	"TUP"	14200
"56198"	"B"	"TV"	6700
"56199"	"C"	"TV"	200
"56200"	"D"	"TV"	131972
"56201"	"J"	"TV"	14800
"56202"	"K"	"TV"	78098
"56203"	"N"	"TV"	110816
"56204"	"P"	"TV"	51941
"56205"	"Q"	"TV"	47706
"56206"	"W"	"TV"	3900
"56207"	"X"	"TV"	1200
"56208"	"Y"	"TV"	5700
"56209"	"Z"	"TV"	39145
"56210"	"B"	"TVC"	100
"56211"	"D"	"TVC"	11984
"56212"	"K"	"TVC"	7002
"56213"	"N"	"TVC"	3100
"56214"	"P"	"TVC"	1661
"56215"	"Q"	"TVC"	200
"56216"	"Y"	"TVC"	300
"56217"	"Z"	"TVC"	1300
"56219"	"B"	"TVE"	507
"56220"	"D"	"TVE"	16293
"56221"	"J"	"TVE"	100
"56222"	"K"	"TVE"	1400
"56223"	"N"	"TVE"	807
"56224"	"P"	"TVE"	500
"56225"	"Q"	"TVE"	200
"56242"	"B"	"TW"	6698
"56243"	"D"	"TW"	70162
"56244"	"J"	"TW"	1945
"56245"	"K"	"TW"	2800
"56246"	"N"	"TW"	9442
"56247"	"P"	"TW"	42065
"56248"	"Q"	"TW"	5705
"56249"	"W"	"TW"	1200
"56250"	"X"	"TW"	200
"56251"	"Y"	"TW"	1800
"56252"	"Z"	"TW"	4277
"56274"	"B"	"TWC"	16850
"56275"	"C"	"TWC"	400
"56276"	"D"	"TWC"	561459
"56277"	"J"	"TWC"	49300
"56278"	"K"	"TWC"	76156
"56279"	"N"	"TWC"	161685
"56280"	"P"	"TWC"	124204
"56281"	"Q"	"TWC"	88761
"56282"	"W"	"TWC"	6000
"56283"	"X"	"TWC"	10000
"56284"	"Y"	"TWC"	11586
"56285"	"Z"	"TWC"	52212
"56299"	"B"	"TWI"	7805
"56300"	"C"	"TWI"	100
"56301"	"D"	"TWI"	81197
"56302"	"J"	"TWI"	5900
"56303"	"K"	"TWI"	17100
"56304"	"N"	"TWI"	33577
"56305"	"P"	"TWI"	33775
"56306"	"Q"	"TWI"	28773
